pair_id,group_id,language,toxic_input,detox_reference,generated,is_empty,has_sentinel,is_copy_of_input,is_copy_of_input_loose,is_generic_template,behaviour_label,split,seed,sta_supported,sta,sta_unvalidated,sim,fl,j,j_unvalidated
en-0335,en-g0248,en,its one of those you don t know what your saying so i m correcting you cunts .,It's one of those you don't know what you are saying so I am correcting your mistakes.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0336,en-g0260,en,likes to eat shit It's true and he told me himself!,"likes to eat bad food, that's true and he told me himself!",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0341,en-g0283,en,p. s. i do own all of those pictures bitch .,i own all those pictures.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0349,en-g0028,en,Gogo Dodo is a rogue admin that has sex with his father,Gogo Dodo is an admin that has close relationships with his father,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0350,en-g0180,en,he hasn t done shit for palestine .,He doesn't do anything for Palestine.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0351,en-g0223,en,"i thought world leader just picked random shit to do , thank you for informing us ! .","I thought world leader just picked a random things to do ,thank you for informing us!.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0355,en-g0158,en,fuck alcohol and anyone who drives while drinking the stuff .,Alcohol and everyone else who drinks and drives.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0360,en-g0293,en,removed from reality in - fucking - deed,Removed from reality indeed,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0362,en-g0161,en,"fuck me , even afghanistan has number .",even afghanistan has a number.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0363,en-g0307,en,so is torture why should they give a shit ? .,Is torture the reason why they care?,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0364,en-g0173,en,"good damn , that show kicks so much ass .","good god , that show is very nice",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0365,en-g0116,en,anarchy is basically a philosophy for dumb teenagers and marxism is about dead .,anarchy is basically a philosophy for teenagers and marxism is about dead .,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0366,en-g0067,en,Only a moron would think so.,Only a not clever person would think so.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0368,en-g0280,en,now that is just a fucking dumb thing to say .,now that is just a useless thing to say.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0369,en-g0072,en,Rubbish. I do not support your crappy encyclopedia and that's that.,I do not support your encyclopedia and that's that.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0371,en-g0286,en,people making moronic jokes Have no right to edit.,The people making bad jokes should not have a right to edit.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0381,en-g0169,en,fucking cunt of a person .,A bad person.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0383,en-g0205,en,"i cannot help thinking if they wanted my opinion on shit , they could just ask .","I can't help thinking if they wanted my opinion on something, they could just ask.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0384,en-g0200,en,"how else could it have become , with bribery being legal and shit ? .","How else could it have become, with bribery being legal?",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0387,en-g0159,en,fuck ever doing that again .,Dont do that again,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0395,en-g0128,en,at least one party gives a crap about humans after birth .,at leas one party pays attention about humans after birth.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
en-0397,en-g0303,en,"side - note , why the fuck does everything the us make have to be called "" joint . ""","side-note , why does everything the us make have to be called ""joint.""",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0001,es-g0046,es,Conclusión: pura mierda de paranormal....,Conclusión: pura de paranormal.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0002,es-g0023,es,Algunos pierden la cabeza por llegar a Paguitalandia.,algunos se desgastan por llegar a Paguitalandia,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0003,es-g0266,es,"Si los ladrones y golpistas de izquierda no le hubieran hecho tanto daño a Chile, probablemente todo sería mejor.","Si la izquierda no hubiera hecho tanto daño a Chile, probablemente las cosas habrían sido mejores.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0008,es-g0213,es,"Pero que lo haga el gobierno y saqué pasta, vamos gilipollas, que os podéis forrar","Que el gobierno lo gestione y obtenga beneficios, es decir, que aprovechen la oportunidad.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0016,es-g0101,es,"Estás enfermo y no quieres ver.

Cada uno que arregle los problemas de su casa, aquí ya tenemos bastantes.","Tienes un problema y no quieres ver. 
Cada uno que arregle los problemas de su casa, aquí ya tenemos bastantes.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0020,es-g0093,es,Este país se va a la mierda,nada puede salvar a este país,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0023,es-g0137,es,La única solución es irse de este país de mierda.,La única solución es irse de este país.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0033,es-g0133,es,La mitad catalana borrega independentista sigue creyéndose sus mentiras.,La mitad catalana independentista sigue creyéndose sus mentiras,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0034,es-g0371,es,pues mucho  no entiendo pq llamarlo asi cuando la palabra no es ofensiva  putos progres,Pues mucho no entiendo pq llamarlo asi cuando la palabra no es ofensiva,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0036,es-g0346,es,gummy cuando te pones subnormal eres un tocacojones,"Gummy, cuando te comportas de manera inapropiada, te vuelves una molestia.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0046,es-g0087,es,Esos comunistas nazis judeo musulmanes creyéndose los reyes de la física,Esa gente creyéndose los reyes de la física.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0047,es-g0294,es,Tu también Matt Reeves y tus putas ideas pendejas,Tu también Matt Reeves y tus ideas,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0059,es-g0338,es,"el término correcto es ""seres humanos de color crema""","El término correcto es ""personas de tono crema"".",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0062,es-g0021,es,Ahora un nazi en RTVE #lahoraespinosadelosmonteros,Ahora este hombre en RTVE #lahoraespinosadelosmonteros,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0063,es-g0359,es,"muy ateos que sois pero bien que os gustaría ser dios, eh? malditos hipocritas","Muy ateos que sois pero bien que os gustaría ser dios, eh? Es un poco hipócrita.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0064,es-g0118,es,"Hostia, como la quimioterapia, nos hace daño, pero si aguantamos lo suficiente, podemos vencer al cáncer.","Como la quimioterapia, nos hace daño, pero si aguantamos lo suficiente, podemos vencer al cáncer.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0074,es-g0245,es,Que cabron el que publicó la foto de los finalistas de master chef😡😂😂,Que malo el que publicó la foto de los finalistas de master chef😡😂😂,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0076,es-g0053,es,Cuánto facha de mierda en una mención voy a vomitar,Cuanta apariencia en una mención voy a vomitar,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0078,es-g0348,es,hay que ser hp para robar un zumo en alta mar.,Hay que ser inconciente para robar un zumo en alta mar,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0079,es-g0136,es,La última mamarrachada de EA es tremenda.,La última payasada de EA es tremenda.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0080,es-g0083,es,"Es su cultura y hay que respetarla. Un abrazo desde Ronda, Málaga.","Es importante respetar su cultura. Un saludo desde Ronda, Málaga.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0082,es-g0362,es,no te sale bien el catalán prueba en francés... chupala hijo puta 😂😂😂,No te sale bien el catalan prueba en francés,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0083,es-g0024,es,Antes me como un whopper que decir algo bueno del subnormal ese,Antes me como un Whopper porque decir algo de él,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0085,es-g0322,es,"Ya venís en manada a quejaros, anda a tomarte una mArandina.","Ya venís en manada a quejaros, anda a tomarte una mandarina.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0097,es-g0105,es,Ghostt subnormal se nota a la legua que eres tú el ... — Mira como llora el puto bizco,Ghostt  se nota a la legua que eres tú el ... — Mira como llora,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0100,es-g0360,es,no podia esperar a llegar a tierra para ponerse manos a la. obra,No podía esperar a llegar a tierra para comenzar a trabajar.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0101,es-g0074,es,"En ESPAÑA tenemos un Gobierno PSOE-UP, asi que simplemente estamos DISFRUTANDO LO VOTADO.","En España, contamos con un Gobierno PSOE-UP, así que simplemente estamos experimentando las consecuencias de lo votado.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0103,es-g0305,es,"Veo el tweet y digo ""mira un subnormal"" pero veo los reply y no, son unos cuantos más.","Veo el tweet y digo ""mira un personaje"" pero veo los reply y no, son unos cuantos más.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0107,es-g0296,es,Un Catalan a clasificado al Barça  Cabroooooonnn,Un Catalan a clasificado al Barça,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0110,es-g0005,es,"- Porque se que es la única forma que me visiten todos los fines de semana, borrachos malparidos",- Porque se que es la única forma que me visiten todos los fines de semana.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0115,es-g0054,es,Cómo estará el país para que ni los moros quieran estar,como estará el pais para que no quieran estar,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0119,es-g0086,es,"Eso no lo sabemos, puede que vinieran de pequeños. Si es asi, expulsión.","No podemos estar seguros, podrían haber venido de pequeños. Si es el caso, considerar la expulsión.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0121,es-g0020,es,Ahora tampoco respetaréis la democracia fascistas de mierda???,Ahora tampoco respetaréis la democracia????,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0125,es-g0332,es,"al guadalquivir primooo! Sigue insultando por internet, que eres un gitano falso.",Al guadalquivir primo sigue haciendo comentarios ofensivos por internet,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0127,es-g0075,es,"En España los invasores tienen más derechos que los españoles, pura mierda trae Ebrard y López.","En España tienen más derechos que los españoles, esto lo aportan Ebrard y López.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0128,es-g0130,es,"La historia reconocerá que fue el más pelele , inepto e hijo de puta presidente de la historia .",La historia reconocerá que fue el más inepto e hijo  presidente de la historia,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0131,es-g0032,es,Blocs y a otra cosa No le des publicidad al monguer,Blocs y a otra cosa No le des publicidad,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0139,es-g0279,es,"Sí, para que lo suelten a la media hora. Alguien que hace eso sólo aprende de una manera.","Sí, pero suelen liberarlo después de media hora. Alguien que recurre a eso solo aprende de una manera.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0145,es-g0186,es,"No busquéis más, ya tenemos al tonto del hilo.","No busqueis mas, aqui esta quien faltaba",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0148,es-g0212,es,"Pero pedazo de subnormal, prefieres a Charlotte antes que Lana.","Pero, prefieres a Charlotte antes que Lana.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0149,es-g0285,es,"Te lo llama hasta tu cuñado. Pero no sufras, ¿quién no tiene un mongolo en la familia?","te lo llama hasta tu cuñado. pero tranquilo, ¿quien no tiene a una persona de capacidades diferentes en la familia?",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0150,es-g0233,es,"Pues un héroe el que se bebió el zumo, de no haberlo hecho este estaría vendiendo corbatas por los bares","Realmente fue un acto heróico de quien se bebió el zumo. De no haberlo hecho, es probable que esa persona estuviera vendiendo corbatas en los bares",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0152,es-g0398,es,🚨🚨 Los okupas causan graves disturbios en Santiago y el alcalde 'podemita' les respalda ➡️  ASQUEROSO,🚨🚨 Los okupas causan graves disturbios en Santiago y el alcalde 'podemita' les respalda ➡️,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0153,es-g0378,es,te has equivocado de captura subnormal,te has equivocado de captura,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0156,es-g0128,es,La derechona sale a dar una vuelta por Barcelona.  vía,La derecha sale a dar una vuelta por Barcelona. Via,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0157,es-g0246,es,Que ganas de que metan al peluo en la carcel por subnormal😆😆😆,Espero que lo lleven a la cárcel por sus acciones inapropiadas.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0158,es-g0177,es,"Mejores Autopistas?, Ese mancito Gómez dónde vive?, Seguro es un sureñito Petrista 😕🤘","Mejores Autopistas?, Ese Gómez dónde vive?, Seguro es un sureñito Petrista 😕🤘",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0160,es-g0185,es,"No a los politicos de mierda, nunca mas.","No a los politicos, nunca mas.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0161,es-g0399,es,🚨🚨 Los okupas causan graves disturbios en Santiago y el alcalde 'podemita' les respalda ➡️  SON GENTUZA,Los okupas causan graves disturbios en santiago y el alcalde podemita les respalda,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0164,es-g0143,es,"Llévenlos a prisión, y una vez paguen la condena enviarlos a su país por deportación.","Llévenlos a prisión y, después de cumplir la condena, procedan con su deportación a su país.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0166,es-g0395,es,¿Y este subnormal quién es?,"Y este hombre extraño, ¿quién es?",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0168,es-g0090,es,Estas elecciones les van a venir de perlas a los fachas de VOX.,Estas elecciones les van a venir de perlas a los  de VOX.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0169,es-g0289,es,"Totalmente de acuerdo con la diputada, a esos cáfres asquerosos que no los vayan a dejar devolver a Bogotá.",Estoy totalmente de acuerdo con el diputado que no les permitirá regresar a Bogotá.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0175,es-g0256,es,Qué mierda esa zozobra previa a los recortes de personal.,Qué zozobra previa a los recortes de personal.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0176,es-g0388,es,ya me han venido los 4 fachas de turno a tocarme los cojones,Ya me han venido las 4 de turno a molestarme,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0179,es-g0230,es,"Pues si es así, que zorras que sois.","Bueno, si es así, ¿qué clase de gente eres.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0186,es-g0341,es,"es que no lo eres, es decir, qué más da ser hetero, el problema está en ser retrasado xd","es que no lo eres, es decir, qué más da ser hetero, el problema no entender las cosas",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0188,es-g0069,es,"El gobierno de mierda, debería dejar de hablar hueás contra toda evidencia.","El gobierno, debería dejar de hablar hueás contra toda evidencia.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0189,es-g0131,es,"La jueza archiva la paliza de los trozos de mierda fascistas a Lagarder, porque la  no entregó la denuncia",La jueza archiva el problema de los fascistas a Lagarder porque no  entregó la denuncia,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0190,es-g0313,es,"Y lo bien que les va siendo fachas, que no es gratis","Y lo bien que les va siendo conservadores, que no es gratis",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0192,es-g0006,es,-Una directiva fracasa deportivamente -Unos monguers los votan para que sigan mandando -Los monguers se sorprenden d q fracasen #estapasando,"Una directiva desilusiona deportivamente, unos monguers los votan para que sigan mandando, los monguers se sorprenden de que no sea un éxito #estapasando",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0194,es-g0381,es,"ufff eso es como construir puertas lógicas con legos; se puede, pero estás haciendo el imbécil.","ufff eso es como construir puertas lógicas con legos; se puede, pero estás haciendo algo qué no tiene sentido.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0195,es-g0197,es,"No, lo que parece de ese siglo es su puta bazofia de programa.","No, lo que parece de ese siglo es su asqueroso programa",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0196,es-g0184,es,Ni caso a los gilipollas como el  es un fascista de mierda,"Ni caso a un tipo como él, es un extrema derecha",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0197,es-g0215,es,Pero que pedazo de retrasada,Pero qué tipo de persona.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0200,es-g0310,es,"Y como siempre los nacotes sin educación diciendo groserías, son los que están en contra de este gran gobierno respetable.","Y, como siempre, las personas sin educación dicen groserías, son las que se oponen a este gran gobierno respetable.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0203,es-g0045,es,Conclusión: Er Benni era un cabrón facha que ayudó a Trum,Conclusión: Er Benny fue un tipo rudo que ayudó a Trump.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0208,es-g0239,es,"Que algunos saquéis la bilis contra mi 😍😍 jajajajaja , monguers y gordos ...",Que algunos saquéis la bilis contra mi 😍😍 jajajajaja,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0210,es-g0303,es,Ve na cuando habla Mazzoleni que puta,Ve na cuando habla Mazzoleni,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0212,es-g0232,es,"Pues súbete tu a repararlo, maricón",Pues súbete tu a repararlo,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0215,es-g0203,es,"Origen patológico , delincuencial , usurpante , ilegal resultado delicuncial usurpante y patológico","Origen patológico, ilegal resultado delicuncial usurpante y patológico",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0219,es-g0111,es,Hacete cargo forro de mierda,Asumir la responsabilidad,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0221,es-g0084,es,Esa fascista JAMAS sera presi de !😂😂😂,Una mala persona jamas sera presi de,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0222,es-g0049,es,"Costumbres tercermundistas que disfrutamos ya en Europa gracias a nuestros políticos progres, disfruten lo votado.","Costumbre de países en desarrollo que ya disfrutamos en Europa, gracias a los políticos simpatizantes, disfruten el logro",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0223,es-g0144,es,Lo hipócritas que son algunos con el tema de ladder no tiene tamaño AJAJAJ Vaya hipócritas de mierda ;),Lo hipócritas que son algunos con el tema de ladder no tiene tamaño AJAJAJ,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0225,es-g0116,es,"He puesto ""culo"" maemia, además de pequeño, mongolo. 😭","He puesto  maemia, además de pequeño, mongolo. 😭",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0233,es-g0025,es,Aprende el significado de mayoría parlamentaria subnormal,Aprende el significado de mayoría parlamentaria,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0234,es-g0044,es,"Con periodistas de mierda, con empleados de mierda.","Con malos periodistas, con malos empleados",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0237,es-g0221,es,Por 'Crush' os referís a putas chonis?,¿Por 'Crush' te refieres a una bella dama?,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0239,es-g0220,es,Pobre tarado que no sabes lo que dices .... pobre tarado,no sabes lo que dices,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0245,es-g0335,es,da cobertura a terroristas de #Venezuela La deriva fascista del  y sus medios es muy preocupante. #ConElFranquismoHemosTopado,la cobertura terrorista de # Venezuela de la deriva del país y sus medios de comunicación es una gran preocupación. #Conelfranquismo,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0246,es-g0085,es,Ese buen hombre por lo menos pagará 7 u 8 pensiones. Es el más valiente sin duda.,Ese hombre generoso seguramente esté contribuyendo con al menos 7 u 8 pensiones. Es admirable su valentía.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0250,es-g0129,es,La esposa no solo hacia lofts sin licencia sino que ni siquiera tenía la carrera de arquitectura. Detalles sin importancia.,"La esposa no solo construía lofts sin licencia, sino que ni siquiera tenía formación en arquitectura. Son detalles sin importancia.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0259,es-g0327,es,Yo voy a hacer #BoikotalosGoyas viendo la gala 😂😂 Que país de fachas!!!,Yo voy a hacer #BoikotalosGoyas viendo la gala 😂😂 Que país!!!,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0264,es-g0330,es,"a ver eso se elige, no es natural... Vas a arder en el infierno por sodomita.","eso se elige, no es natural",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0269,es-g0375,es,solo 4? maldito hijo de puta fascista,solo son 4?,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0272,es-g0393,es,¿A qué puta perra hora suben el link de #HTGAWM?,¿A qué hora cargan el enlace a #HTGAWM?,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0275,es-g0204,es,"Otro día de mierda, en éste mes de mierda, de éste año de mierda","Otro día malo, en éste mes malo, de éste año malo",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0276,es-g0166,es,ME JUEGAS PUTO RETO O COMO VA LA COSA PUTO RETRASADO,Me juegas al reto o cómo va la cosa,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0278,es-g0321,es,Ya te he respondido subnormal,Ya te respondí,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0280,es-g0135,es,La puta que frustración .,que frustración .,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0287,es-g0351,es,jaja eso es mejor que ser maricon o comunista,jaja eso es mejor que ser comunista,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0292,es-g0162,es,Los mierdas de ABC haciéndole campaña al Fracking.,ABC promociona el fracking.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0294,es-g0056,es,Dale la vuelta a la camiseta y tienes el 6 del 6-1 de la REMONTADA MAMÓN!!!,Dale la vuelta a la camiseta y tienes el 6 del 6-1 de la REMONTADA!!!,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0296,es-g0077,es,En el fondo me alegro por el subnormal de Emery.,En el fondo me alegro por Emery.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0298,es-g0106,es,"Gobierno de mierda""",Gobierno ineficiente,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0300,es-g0225,es,Por que chingado los de Facebook tuvieron que hacer otra app para poder contestar mensajes 😡,Por que los de Facebook tuvieron que hacer otra app para poder contestar mensajes,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0301,es-g0198,es,Nose que esperan para cerrar toda esa mierda,No sé que esperan para cerrar eso,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0305,es-g0208,es,"Para el podemitariado y los lobotomizados del noreste español, Cristina Pardo también es facha.","Para los de izquierdas del noreste español, Cristina Pardo también es de extrema derecha",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0313,es-g0027,es,Aquí lo acogemos con los brazos abiertos y le damos una paguita vitalicia.,Aquí lo recibimos con los brazos abiertos y le proporcionamos un apoyo económico de por vida,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0321,es-g0149,es,"Lo que no se es como no pone varias lineas de ferry,
2500 pavos cada uno y llenan.","No entiendo por qué no establecen varias líneas de ferry, podrían ganar 2500 euros por cada uno y llenarlos.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0323,es-g0320,es,Ya empiezan los sinvergüenzas..  No faltes al respeto Rumano de mierda..,"Los sinvergüenzas están empezando ... No seas irrespetuoso, rumana ...",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0324,es-g0240,es,"Que algún shur se ofrezca a llevarlos gratis, no vaya a ser que el precio sea un impedimento para nadie","Sería genial que algún compañero se ofreciera a llevarlos de forma gratuita, para que el precio no sea un impedimento para nadie.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0325,es-g0121,es,JAJAJAJAJJA Hostia puta que bueno JAJAJAJAJAJA,JAJAJAJAJJA wow que bueno JAJAJAJAJAJA,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0330,es-g0120,es,"Israelitas, chinos, moros, culés... así estaba el Bernabéu ese día, que daba entre pena y asco.","Israelitas, chinos, moros,... así estaba el Bernabéu ese día, que daba entre pena y asco.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0340,es-g0030,es,"Así actúa la propaganda de la izquierda, como cualquier rancia dictadura","Así actúa la propaganda de la izquierda, como cualquier dictadura",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0341,es-g0161,es,"Los mejores, los más valientes y preparados.","Los mejores, los más valientes y preparados",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0342,es-g0286,es,"Te quisiste Imponer Malparido INDIO ESCORIA 👈No Pudiste, La reunión va  En la OEA.","Te quisiste Imponer una mala organización 👈No Pudiste, La reunión va  En la OEA.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0344,es-g0354,es,"lo que es curioso es que todos los imbeciles que llevan bandera podemita demuestra ser imbecil,con nota","Lo qué es curioso es que todos los qué lleven bandera podemita demuestra cadecer de razonamiento, con nota",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0350,es-g0153,es,Los canis del 2000 y posteriores son aún más gilipollas que los anteriores.,Los canis del 2000 y posteriores son aún más malos que los anteriores.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0351,es-g0306,es,"Viene a currar como el que mas, se le ve","Viene a trabajar como cualquier otro, se nota.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0361,es-g0115,es,"Haz que pase ya Pedro por Dios, porque a mí se me está haciendo eterno.","Por favor, que Pedro llegue pronto, porque para mí esto está tomando una eternidad",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0364,es-g0189,es,"No hay que indicar niña ""blanca española"" ni nada?",No es necesario especificar la nacionalidad o etnia al referirse a una niña.,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0365,es-g0012,es,"A esosmoros hay que echarlos pero ya.O los politicos hacen algo o la gente tendra que ""actuar""","hay que echarlos pero ya.O los politicos hacen algo o la gente tendra que ""actuar",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0368,es-g0258,es,Responde carajo ganster  de mierda.,Responde ahora,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0373,es-g0265,es,Si fuese verdad se lo estaría pagando el gobierno y les darían una paga para que no tengan problemas económicos.,"Si eso fuera cierto, el gobierno les proporcionaría ayuda económica para evitar problemas financieros.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0375,es-g0047,es,"Cortocircuito buenrrollista, pobres inmigrantes vs chica atacada sexualmente.","Es un conflicto entre el enfoque positivo y la compasión por los inmigrantes, frente a la preocupación por una chica atacada sexualmente.",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0377,es-g0243,es,"Que asco da la gente homófoba, COMENTO. — MUCHO ASCO",No soporta la gente homófoba,,False,False,False,False,False,no_generation,train,1337,True,,,,,,
es-0380,es-g0263,es,"Si controlan mucho porque son dictadores, si no controlan son pelotudos.","Si controlan mucho porque son dictadores, si no controlan están haciendo cosas mal",,False,False,False,False,False,no_generation,train,1337,True,,,,,,
