source_dataset,source_config,source_split,id,language,label,length,toxic_input_raw,toxic_input_processing,existing_parallel_overlap,phase1_status
AfriHate,yor,train,train_yoruba_01476,Yorùbá,Abuse,61,"""@username hi oloriburuku jaga jaga ode ori e ti fo patapata""","""@USER hi oloriburuku jaga jaga ode ori e ti fo patapata""",False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_00108,Yorùbá,Abuse,49,"""this is funny asf 😂😂 oloriburuku ni keyamo ##url","""this is funny asf 😂😂 oloriburuku ni keyamo URL",False,raw_native_annotated_toxic
AfriHate,yor,test,train_yoruba_01683,Yorùbá,Abuse,77,This is the energy Lagos needs!! Not boy boy governorship to one baba agbero!,This is the energy Lagos needs!! Not boy boy governorship to one baba agbero!,False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_01407,Yorùbá,Abuse,57,"""olori oko apatapiti jagunlabi omo ale jati jati 🤣🤣 ##url","""olori oko apatapiti jagunlabi omo ale jati jati 🤣🤣 URL",False,raw_native_annotated_toxic
AfriHate,yor,validation,test_yoruba_00586,Yorùbá,Abuse,135,"""@username awon oloshi ti won bi e maa sukun e gbeyin ni. elenu yama yama omo ale.  your type is the one dragging our name in the mud.""","""@USER awon oloshi ti won bi e maa sukun e gbeyin ni. elenu yama yama omo ale. your type is the one dragging our name in the mud.""",False,raw_native_annotated_toxic
AfriHate,yor,test,dev_yoruba_00128,Yorùbá,Hate,31,"""obìnrin yà werey gidi gan....""","""obìnrin yà werey gidi gan....""",False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_01912,Yorùbá,Abuse,22,"Omo jatijati, rederede","Omo jatijati, rederede",False,raw_native_annotated_toxic
AfriHate,yor,test,train_yoruba_00982,Yorùbá,Hate,63,"""@username omo ale yoruba ema lule last ni oju atiyin nigbeyin""","""@USER omo ale yoruba ema lule last ni oju atiyin nigbeyin""",False,raw_native_annotated_toxic
AfriHate,yor,validation,train_yoruba_01518,Yorùbá,Abuse,72,"""òtìya wèrey. ìyá rey. you are so stupid and foolish mother f****r ##url","""òtìya wèrey. ìyá rey. you are so stupid and foolish mother f****r URL",False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_01386,Yorùbá,Abuse,25,"""eleribu ni won jor ##url","""eleribu ni won jor URL",False,raw_native_annotated_toxic
AfriHate,yor,train,test_yoruba_00258,Yorùbá,Abuse,62,"""@username sọ̀rọ̀ sókè yeah? why not use blm or roe! radarada""","""@USER sọ̀rọ̀ sókè yeah? why not use blm or roe! radarada""",False,raw_native_annotated_toxic
AfriHate,yor,train,test_yoruba_00651,Yorùbá,Abuse,176,"""@username pay no attention to this kind of stuff and continue being yourself. awon werey to ma n fi gangan fa nko ti owo won o to ni awon eleyi fe.  awon oloriburuku somebody""","""@USER pay no attention to this kind of stuff and continue being yourself. awon werey to ma n fi gangan fa nko ti owo won o to ni awon eleyi fe. awon oloriburuku somebody""",False,raw_native_annotated_toxic
AfriHate,yor,validation,train_yoruba_00809,Yorùbá,Hate,82,wèrè ni rt òǹpìtàn ọ̀jọ̀gbọ́n ifácitì ní pé ènìyàn dúdú ò ní ìtàn kankan kí òyìnbó,wèrè ni rt òǹpìtàn ọ̀jọ̀gbọ́n ifácitì ní pé ènìyàn dúdú ò ní ìtàn kankan kí òyìnbó,False,raw_native_annotated_toxic
AfriHate,yor,validation,dev_yoruba_00040,Yorùbá,Abuse,76,kùkùté igi àgbọn olódu igi yìí nípọn tó bẹ́ẹ̀ tí àwọn baba wa fi ń kan òrúlé,kùkùté igi àgbọn olódu igi yìí nípọn tó bẹ́ẹ̀ tí àwọn baba wa fi ń kan òrúlé,False,raw_native_annotated_toxic
AfriHate,yor,train,dev_yoruba_00411,Yorùbá,Abuse,72,"""@username how is your premiership title chase coming?  ọ tí lule! ##url","""@USER how is your premiership title chase coming? ọ tí lule! URL",False,raw_native_annotated_toxic
AfriHate,yor,train,dev_yoruba_00099,Yorùbá,Hate,236,"""coming from a 6 years absentee 😂😂. ìṣe èèyàn má ni iṣẹ́ ẹranko ó. dem dey call ẹran oniwo igbin arsenal ń yọjú 😂. one cl final in your entire history which you even lost. all these north london frauds sef, know your mates please! ##url","""coming from a 6 years absentee 😂😂. ìṣe èèyàn má ni iṣẹ́ ẹranko ó. dem dey call ẹran oniwo igbin arsenal ń yọjú 😂. one cl final in your entire history which you even lost. all these north london frauds sef, know your mates please! URL",False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_01135,Yorùbá,Abuse,45,"""@username neville way be olofo oloriburuku.""","""@USER neville way be olofo oloriburuku.""",False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_01143,Yorùbá,Abuse,252,"""@username somewhere right now, one headmistress is doing strong head that they will do their inter-house sport amidst this corona case. that 10naira they want to save into their pocket will not let them see road clearly. àwọn èèyàn ibi, olójú kòkòrò.""","""@USER somewhere right now, one headmistress is doing strong head that they will do their inter-house sport amidst this corona case. that 10naira they want to save into their pocket will not let them see road clearly. àwọn èèyàn ibi, olójú kòkòrò.""",False,raw_native_annotated_toxic
AfriHate,yor,train,dev_yoruba_00369,Yorùbá,Abuse,25,"""omo ale ni eleyi o ##url","""omo ale ni eleyi o URL",False,raw_native_annotated_toxic
AfriHate,yor,test,test_yoruba_00377,Yorùbá,Abuse,126,"""i was sleeping in the car but once i heard ""abi ofe se ori buruku ni, koni da fun awon to nie e"" i knew we were in lagos 😭😭😭""","""i was sleeping in the car but once i heard ""abi ofe se ori buruku ni, koni da fun awon to nie e"" i knew we were in lagos 😭😭😭""",False,raw_native_annotated_toxic
AfriHate,yor,train,test_yoruba_00092,Yorùbá,Abuse,63,"""ah... ogun de ma pa e ni. e ni kure. oloriburuku omo ale ##url","""ah... ogun de ma pa e ni. e ni kure. oloriburuku omo ale URL",False,raw_native_annotated_toxic
AfriHate,yor,train,test_yoruba_00244,Yorùbá,Abuse,34,"""gbabe olofo lon binu ologo! ##url","""gbabe olofo lon binu ologo! URL",False,raw_native_annotated_toxic
AfriHate,yor,test,train_yoruba_01637,Yorùbá,Abuse,99,"""i blocked this useless dr olusesan years ago, just white beards, no sense.   àwon àgbà òshì. ##url","""i blocked this useless dr olusesan years ago, just white beards, no sense. àwon àgbà òshì. URL",False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_00045,Yorùbá,Abuse,82,ẹnìkan ní irú ìyẹn ò lè ṣiṣẹ́ lékòó wèrè pọ̀ lékòó àwa tá a gbádùn ibẹ̀ ò ju díẹ̀,ẹnìkan ní irú ìyẹn ò lè ṣiṣẹ́ lékòó wèrè pọ̀ lékòó àwa tá a gbádùn ibẹ̀ ò ju díẹ̀,False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_00963,Yorùbá,Abuse,34,"""werey po gan ni aiye yi sha ##url","""werey po gan ni aiye yi sha URL",False,raw_native_annotated_toxic
AfriHate,yor,train,test_yoruba_00155,Yorùbá,Abuse,47,"""@username okan oni bale.. oloriburuku ashewo.""","""@USER okan oni bale.. oloriburuku ashewo.""",False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_02910,Yorùbá,Abuse,121,"""@username bàbà ń laku bàbà ẹ ní werey, oloriburuku ọmọ àbí pabẹ, ayé ẹ dẹ má bá jẹ ní, if ẹ sure  for you come to my dm""","""@USER bàbà ń laku bàbà ẹ ní werey, oloriburuku ọmọ àbí pabẹ, ayé ẹ dẹ má bá jẹ ní, if ẹ sure for you come to my dm""",False,raw_native_annotated_toxic
AfriHate,yor,validation,test_yoruba_00701,Yorùbá,Hate,240,àwọn aláwọ̀ funfun tí wọ́n ma ń ti orí omi wá ṣòwò pẹ̀lú wọn ní ibi tí wọ́n ti ń ra ìbọn pẹ̀lú ọ̀tá ìbọn tí wọ́n sì ma ṣe pàṣí pàrọ̀ pẹ̀lú ẹrú ọwọ́ àwọn ọmọ ogun ìjẹ̀bú kìí tàsé bí wọ́n bá ń yin ìbọn àwọn òwu bá tutọ́ sókè fojú gbàá wípé bí,àwọn aláwọ̀ funfun tí wọ́n ma ń ti orí omi wá ṣòwò pẹ̀lú wọn ní ibi tí wọ́n ti ń ra ìbọn pẹ̀lú ọ̀tá ìbọn tí wọ́n sì ma ṣe pàṣí pàrọ̀ pẹ̀lú ẹrú ọwọ́ àwọn ọmọ ogun ìjẹ̀bú kìí tàsé bí wọ́n bá ń yin ìbọn àwọn òwu bá tutọ́ sókè fojú gbàá wípé bí,False,raw_native_annotated_toxic
AfriHate,yor,test,dev_yoruba_00634,Yorùbá,Abuse,44,"""@username olori ibu omo, omo ale jatijati.""","""@USER olori ibu omo, omo ale jatijati.""",False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_00881,Yorùbá,Abuse,136,"""@username oloriburuku ni àwọn ìran ẹ, what nonsense are you saying? so you want to compare south west with your region? ẹyin werey yii""","""@USER oloriburuku ni àwọn ìran ẹ, what nonsense are you saying? so you want to compare south west with your region? ẹyin werey yii""",False,raw_native_annotated_toxic
AfriHate,yor,test,test_yoruba_00530,Yorùbá,Abuse,128,"""@username i know buhari is a joke ...he has been a bad boy for sure. oloriburuku tete soro soke #endsars #buharihasbeenabadboy""","""@USER i know buhari is a joke ...he has been a bad boy for sure. oloriburuku tete soro soke #endsars #buharihasbeenabadboy""",False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_01241,Yorùbá,Hate,235,àjàṣẹ́gun la jà lóòótọ́ ni bẹ́ẹ̀ náà sì ni wí pé ọ̀gá àgbà iléeṣẹ́ ọlọ́pàá ti yọ bí i jìgá àmọ́ haúsá ni haúsá ń jẹ́ àpọ́nlé ni mọ́là èèyàn ló sì wà lẹ́yìn orò tóròó fi ń ké níwọ̀n ìgbà tí àwọn ará ibí bá ṣì wà ńnú ọlọ́pàá bákan náà ni,àjàṣẹ́gun la jà lóòótọ́ ni bẹ́ẹ̀ náà sì ni wí pé ọ̀gá àgbà iléeṣẹ́ ọlọ́pàá ti yọ bí i jìgá àmọ́ haúsá ni haúsá ń jẹ́ àpọ́nlé ni mọ́là èèyàn ló sì wà lẹ́yìn orò tóròó fi ń ké níwọ̀n ìgbà tí àwọn ará ibí bá ṣì wà ńnú ọlọ́pàá bákan náà ni,False,raw_native_annotated_toxic
AfriHate,yor,train,dev_yoruba_00305,Yorùbá,Abuse,135,"""wa marry tan wa wa ma fi aburo ati egbon laala. especially ti ara egbon wa ti yi bi igi but aburo twerk bi mena. e ma se test werey 😂""","""wa marry tan wa wa ma fi aburo ati egbon laala. especially ti ara egbon wa ti yi bi igi but aburo twerk bi mena. e ma se test werey 😂""",False,raw_native_annotated_toxic
AfriHate,yor,train,train_yoruba_01639,Yorùbá,Abuse,98,"""asiwaju ole di ero eyin!  now we march for @username #batified #apc2023 #inecelectionresult ##url","""asiwaju ole di ero eyin! now we march for @USER #batified #apc2023 #inecelectionresult URL",False,raw_native_annotated_toxic
AfriHate,yor,validation,dev_yoruba_00071,Yorùbá,Abuse,111,bẹ́ ẹ bá wá rí ọ̀kọlà ẹ má mà mà bu ẹ má pè é lójú ẹlẹ́gba ẹ má fi rẹ́ẹ̀rín àṣà ilẹ̀ẹ wa ìgbaanì ló ńgbé lárugẹ,bẹ́ ẹ bá wá rí ọ̀kọlà ẹ má mà mà bu ẹ má pè é lójú ẹlẹ́gba ẹ má fi rẹ́ẹ̀rín àṣà ilẹ̀ẹ wa ìgbaanì ló ńgbé lárugẹ,False,raw_native_annotated_toxic
