language,language_code,source_id,toxic,detox,source,source_dataset,afrihate_label,judge_decision,human_decision,human_comments,human_reviewed
Yorùbá,yo,train_yoruba_02334,"""omo àlè jatijati ni ẹ o URL",Ìwa yín nílò ìtúnṣe gidigidi ni o URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02347,"""oko tidun mo werey lobo...omo ale URL",oko tidun mo eni yen lobo...iwa re nilo atunse URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02358,"""@username lmao olodo ni e""",@username e nilo lati ko eko sii,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02358,"""@username lmao olodo ni e""",@username o nílò láti kọ́ ẹ̀kọ́ síi,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02391,"""(inside dugbe market, man drags me by the hand)   “alaye e wọlé kẹ bawa mu one or two”  “aje a wa. e fi ọwọ mi silẹ”  (keeps dragging me)  “ẹ fimile nau”  (drops my hand angrily)   “ewo wa lariwo? se were leleyi ni? tun wa gba ibi next time. olóṣì”  “ori yin lo buru”""","(inside dugbe market, man drags me by the hand) “alaye e wọlé kẹ bawa mu one or two” “aje a wa. e fi ọwọ mi silẹ” (keeps dragging me) “ẹ fimile nau” (drops my hand angrily) “kí ló dé tí o fi ń pariwo? ṣe ìṣòro ni? má tún wa gba ibí next time.” “ìṣe yín kò dáa”",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02399,"""@username oni sorire,oloburuku,irandinran e lon bawi oloshi omo ale.""","@username oni sorire, e lo n bawi, iwa yin nilo itunse.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02400,"""@username awọn were jatijati""",@username awọn ń ṣe aṣiṣe gan-an,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02525,"""@USER but why do you people used to do like olóriburúkú like this? you'll start typing in english then pari ẹ̀ with èdè keèdè. nonsense ni gbogbo iyẹn now""",@USER but why do you people used to do like béẹ̀ like this? you'll start typing in english then pari ẹ̀ with èdè mìíràn. kò dára ni gbogbo iyẹn now,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02552,"""@username eti ya wèrèy""",@username Ìwa rẹ nílò ìtúnṣe díẹ̀.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02552,"""@username eti ya wèrèy""",@username ìṣe rẹ̀ nílò ìtúnṣe.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02564,"""433k, ole gbewiri omo jatijati""","433k, o jale, ìwa yìí kò tọ́.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02634,ọ̀pọ̀ sùúrù níí mú ọlọ́gbọ́n dà bíi òmùgọ̀ ọjọ́ ẹni tí a rẹ́ jẹ títí bíi ẹran súnsun ba fẹ jàjà kọ ìwọ̀sí nii di alágídí agbèraga ẹ̀dá ènìyàn jcmcayodeji sodiq olalekan,"ọ̀pọ̀ sùúrù níí mú ọlọ́gbọ́n dà bíi òmùgọ̀; ọjọ́ ẹni tí a rẹ́ jẹ títí bíi ẹran súnsun bá fẹ́ jàjà kọ ìwọ̀sí, níí dà bí ẹni tí ó nira láti gba ìmọ̀ràn jcmcayodeji sodiq olalekan",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02726,"""@username ori baba re loburu. iwo werey jatijati""",Iwa baba re ko daa. Iwo nilo lati tun iwa re se.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02726,"""@username ori baba re loburu. iwo werey jatijati""",@username ise baba re ko daa. Iwa re nilo atunse gidigidi,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02733,"""omo ale ni bobo arturo yi""",bobo arturo yi nilo atunse,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02733,"""omo ale ni bobo arturo yi""",Bobo Arturo yìí nílò láti hùwà dáadáa.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02733,"""omo ale ni bobo arturo yi""",alagidi ni bobo arturo yi,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02786,oní mílìkì ò ṣiwèrè,oní mílìkì o nílò láti ronú dáadáa,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02788,"""@USER oju ma ti gbogbo yin leni apc ma lule""",@USER gbogbo yin ma ni ibanuje leni apc ma lule,afrihate_human_reviewed,AfriHate,Hate,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02791,"""eranko ni bobo yen. 😂 URL",ihuwasi bobo yen ko daa. 😂 URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02791,"""eranko ni bobo yen. 😂 URL",Bobo yen nilo lati dara sii. 😂 URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02791,"""eranko ni bobo yen. 😂 URL",Ìwa bobo yẹn nílò ìtúnṣe. 😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02813,ẹbọ ní ńpa ẹlẹ́bọasasi ni npa alasasi,"ẹbọ ní ń fa ìpalára sí ẹlẹ́bọ, asasi ní ń fa ìpalára sí alasasi",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02830,"""eleribu ni yin oooo URL",Iwa yin nilo atunse oooo,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02910,"""@USER bàbà ń laku bàbà ẹ ní werey, oloriburuku ọmọ àbí pabẹ, ayé ẹ dẹ má bá jẹ ní, if ẹ sure for you come to my dm""","@USER ìwa ẹ nílò ìtúnṣe, bí ẹ bá fẹ́, ẹ wá sí DM",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02917,"""@username agba radarada,  agba ti o to ile.""","@username agba tí ó nílò ìtúnṣe, agba tí ó lè dara síi ní ilé.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02917,"""@username agba radarada,  agba ti o to ile.""","@username agba ti nilo lati dara sii, agba ti o to ile.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02920,Awon Clown gbogbo.,Gbogbo won nilo lati dara sii.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02920,Awon Clown gbogbo.,Gbogbo wọn nílò láti dara síi.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_02920,Awon Clown gbogbo.,Gbogbo wọn nílò ìtúnṣe díẹ̀.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03001,"""gbẹ̀nu oshi danu, ọdẹ aki dani dani. URL","Jọwọ dákẹ́, ìwà rẹ̀ nílò ìtúnṣe díẹ̀.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03001,"""gbẹ̀nu oshi danu, ọdẹ aki dani dani. URL","Dákẹ́ jọ̀wọ́, ìṣe rẹ ní àǹfààní láti dara síi. URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03020,alákọrí oníjìbìtì kan tún fẹ́ jí àwọn olóore lówó nípasẹ̀ ọ̀rọ̀ yìí njẹ́ ẹ ò ríi pé ẹ̀dá míràn kanlẹ̀ ya ìkà aláìbìkítà ni,Ẹni tí ń tan èèyàn jẹ tún ti ń gbìyànjú láti tan àwọn onínúure jẹ; ṣé o ò rí i pé àwọn èèyàn kan burú?,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03020,alákọrí oníjìbìtì kan tún fẹ́ jí àwọn olóore lówó nípasẹ̀ ọ̀rọ̀ yìí njẹ́ ẹ ò ríi pé ẹ̀dá míràn kanlẹ̀ ya ìkà aláìbìkítà ni,oníjìbìtì kan tún fẹ́ jí àwọn olóore lówó nípasẹ̀ ọ̀rọ̀ yìí njẹ́ ẹ ò ríi pé ẹ̀dá míràn kanlẹ̀ ya aláìbìkítà ni,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03020,alákọrí oníjìbìtì kan tún fẹ́ jí àwọn olóore lówó nípasẹ̀ ọ̀rọ̀ yìí njẹ́ ẹ ò ríi pé ẹ̀dá míràn kanlẹ̀ ya ìkà aláìbìkítà ni,Ẹnikan tún fẹ́ jí àwọn olóore lówó nípasẹ̀ ọ̀rọ̀ yìí; njẹ́ ẹ ò ríi pé ìwà aláìbìkítà ni?,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03067,"""to all whom it may concern, ori yin ti daru😡""","to all whom it may concern, ẹ̀rò yín nílò ìtúnṣe díẹ̀",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03067,"""to all whom it may concern, ori yin ti daru😡""","to all whom it may concern, ẹ̀rò yín ní àǹfààní láti dara síi",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03067,"""to all whom it may concern, ori yin ti daru😡""","to all whom it may concern, ẹ nílò lati ronu dáadáa",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03071,Ahhh... O kuku gbo ede Yoruba... O ti lule,Ahhh... O gbo ede Yoruba... Ko lo bi o ti fe,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03071,Ahhh... O kuku gbo ede Yoruba... O ti lule,Ahhh... O kuku gbo ede Yoruba... O nilo imulo sii,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03095,jẹjẹ ni wọn gbé ẹbọ sí oríta  ọmààlè kan dẹ lọ fi ẹsẹ da nù ọjọ o tọjọ alákọrí di ẹrù àgbéká o ní ìyáálé ìyá òun ló ń ṣe òun àti arindin tó ní àwọn wo ni wọn n pè láyé àti afọ́nú tó ní kínni ń bá àwọn ọ̀jọ̀gbọ́n lẹ́rù wọ̀ọ̀ ni kòtò pẹ̀lú òwú aláǹtakùn,"jẹjẹ ni wọn gbé ẹbọ sí oríta, ẹnikan dẹ lọ fi ẹsẹ da nù; ọjọ o tọjọ, alákọrí di ẹrù àgbéká; o ní ìyáálé ìyá òun ló ń ṣe òun, àti ẹni tí kò ní ọgbọ́n tó ní “àwọn wo ni wọn n pè láyé?” àti ẹni tí kò lè sọ̀rọ̀ dáadáa tó ní “kínní ń bá àwọn ọ̀jọ̀gbọ́n lẹ́rù?” wọ̀ọ̀ ni kòtò pẹ̀lú òwú aláǹtakùn.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03148,àṣìgbà àṣìgbọ́ ẹ̀sìn ìgbàlódé sọ elòmíì di sọ̀bọ̀dìyẹsà kò lọ́gbọ́n nínú mọ́ èrò ọkàn rẹ̀ ni pé ọmọèṣù ló ń lo ọṣẹ dúdú,"àṣìgbà àṣìgbọ́ ẹ̀sìn ìgbàlódé sọ elòmíì di aláìmọ̀kan; kò lọ́gbọ́n nínú mọ́, èrò ọkàn rẹ̀ ni pé ẹni tí kò dara ló ń lo ọṣẹ dúdú",afrihate_human_reviewed,AfriHate,Hate,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03174,ìwọ tí wọ́n pè ní tí o sì ń jẹ́ o ní láti lọ wẹ orí ẹ aboajá ló ń jẹ́ bẹ́ẹ̀ ọ̀rọ̀ èébú sì ni lo wo ibi tí ti ṣẹ̀ wá,"Ìwọ nílò láti ronu síi; o ń lo ọ̀rọ̀ èébú, wo ibi tí ìṣòro ti ṣẹ̀lẹ̀ wá.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03184,"""ori e ti jaamu afofun gbemu, omo ale URL","ori e nilo atunse, URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03253,"""awon oloshi lo po ju lori app yii men....👌""",awon to nilo lati dara si lo po ju lori app yii men....👌,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03253,"""awon oloshi lo po ju lori app yii men....👌""",awon eniyan ti ko ni iwa rere lo po ju lori app yii men....👌,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03255,"""@username omo ale jati jati...kini buruku rounroun,enu bi age aluwala.""","@username iwa re ko daa rara...kini yii gangan, enu re nilo itunse.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03267,whala ti yin ni yen egbon awa o ni gba ki ta wa lopo nkan ti o ba ma gba la ma fun edake shobolashan,"Ìṣòro yín ni yẹn, ẹ̀gbọ́n; awa ò ní gba kí ta wa l'òpò nkan. Tí ẹ bá máa gba, la máa fún. Ẹ jọ̀ọ́ dakẹ́, Shobolashan.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03319,"""imole ati egbe pdp ma lule ni osun ni ojo saturday 😆😆😆😆""",imole ati egbe pdp maa padanu ni osun ni ojo saturday,afrihate_human_reviewed,AfriHate,Hate,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03319,Wọn yóò ṣẹ́gun Imole aláìgbọ́n àti ẹgbẹ́ PDP ní ìpínlẹ̀ Osun ní ọjọ́ Àbámẹ́ta 😆😆😆😆,imole ati egbe pdp ko ni segun ni osun ni ojo saturday,afrihate_human_reviewed,AfriHate,Hate,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03325,"""gbé sénlé ko soro soké werey #endsars #endpolicebrutality""",gbé sénlé ko soro soké #endsars #endpolicebrutality,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03376,no àwọn òmùgọ̀ tí wọn ró pé àwọn gbọ́n,no àwọn tí kò tíì ní ìmọ̀ tí wọn rò pé wọn gbọ́n,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03376,no àwọn òmùgọ̀ tí wọn ró pé àwọn gbọ́n,no àwọn tí wọn nílò láti kọ́ ẹ̀kọ́ síi tí wọn ro pé wọn gbọ́n,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03376,no àwọn òmùgọ̀ tí wọn ró pé àwọn gbọ́n,no àwọn tí kò tíì ní ìmọ̀ tó tí wọ́n rò pé wọ́n gbọ́n,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03388,"""@username koni dafu iya baba e... omoale jati jati""",@username ìwà rẹ nílò ìtúnṣe díẹ̀.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03404,"""olofo lo n binu ologo. #k1liveinconcert #k1llveinconcert URL",Eni ti ko tii se aseyori lo n binu ologo. #k1liveinconcert #k1llveinconcert URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03404,Ẹni tí ó kórìíra àwọn tí wọ́n ti ṣe àṣeyọrí gidigidi jẹ́ ẹni tí ó kùnà pátápátá.,Eni ti ko tii ni aseyori lo n binu ologo. #k1liveinconcert #k1llveinconcert,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03427,ìdílé oníṣekúṣe oníṣìnà aláṣẹ́wó ni ka ìdílé obìnrin tí ìlù eré alẹ́ ọjọ́ ìgbeyàwó rẹ̀ bá ti ya ká tó ṣeré,ìdílé tí ìwà wọn nílò ìtúnṣe ni ka ìdílé obìnrin tí ìlù eré alẹ́ ọjọ́ ìgbeyàwó rẹ̀ bá ti ya ká tó ṣeré,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03427,ìdílé oníṣekúṣe oníṣìnà aláṣẹ́wó ni ka ìdílé obìnrin tí ìlù eré alẹ́ ọjọ́ ìgbeyàwó rẹ̀ bá ti ya ká tó ṣeré,ìdílé tí kò bójú tó ìwà rere ni ka ìdílé obìnrin tí ìlù eré alẹ́ ọjọ́ ìgbeyàwó rẹ̀ bá ti ya ká tó ṣeré,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03428,"""ori eleyi ma ti daru.. URL",ero eleyi le ti daru..,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03428,"""ori eleyi ma ti daru.. URL",ero eleyi ma ti nilo atunse die.. URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,train_yoruba_03428,"""ori eleyi ma ti daru.. URL",Ènìyàn yìí nílò ìtọ́nisọ́nà.. URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
Yorùbá,yo,,A kò ní fi ọ síbẹ̀ mọ́,A ó fi ọ síbẹ̀ bí o bá ṣiṣẹ́ dáadáa,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,A ò lè fi ọ sípò pàtàkì,A lè fi ọ sípò pàtàkì bí o bá ṣàfihàn ìgboyà àti iṣẹ́ rere,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Ayé rẹ yóò padà jẹ́ àdánù.,Ìgbésí-ayé rẹ lè ni àbájáde miiran,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Idiot ni ẹ,Ìṣe rẹ lè ni àbájáde rere pẹ̀lú ìrànwón,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Inudidun rẹ jẹ iro o tun ṣàárẹ̀,Ìfihàn ayọ̀ yìí kò yege; jọ̀wọ́ ṣàtúnṣe,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Iwa rere rẹ jẹ asan.,ìwà rẹ yìí kò bójú mu; jọ̀wọ́ ṣètúnṣe,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Iwọ jẹ́ aláìwúlò,O ní agbára àti oye tó yẹ kí o lo,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Iwọ jẹ́ ẹni tí kò ní ìrètí,Iwọ le ni ìrètí bi o ba ṣiṣẹ́ láti mú un ṣẹ,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Iwọ jẹ́ ẹ̀rù fún wa,Ìṣe rẹ̀ lè ṣiṣẹ́ pọ̀ bi o ba mú un dara,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Iwọ kì í ṣe ẹni tó ní ìmúlò,O nílò láti ṣe ìmúlò síi láti rí ìtẹ̀síwájú,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Iwọ kò lè ṣe ohun kankan dáadá,"Pẹ̀lú àkíyèsí àti ìmúlò, ìṣe rẹ̀ lè dáa",original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Iwọ kò mọ̀ nǹkan kan,O nílò láti kọ́ ẹ̀kọ́ síi,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Iwọ kò ní mọ ohun tó kọlu rẹ.,Àbájáde lè wà fun ìwà yíì; jọ̀wọ́ ṣe atunṣe,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Iwọ yóò gba esan ohun tí o ṣe,Iwa yìí leni àbájáde; jọ̀wọ́ ronú kí o yi wa padà.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Iwọ yóò rí ohun tó tọ́ sí ọ.,Ìṣe rẹ yìí yo ní àbájáde; jọ̀wọ́ yan ọ̀nà tó dara,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Iwọ ń ṣe ohun asán,Ohun tí o ń ṣe nílò ìtúnṣe kí ó lè ní àbájáde tó dáa,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Kò sí ìdí tí ẹnikẹ́ni fi máa fẹ́ ọ,Ó lè nira fún àwọn míìràn láti lóye rẹ,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Kò sí ìrètí fún ọ,Ìrètí wà fún ọ bí o bá ṣiṣẹ́ takuntakun,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Kò sí ẹni tó fẹ́ ẹ níbi iṣẹ́,Ìhùwàsí rẹ̀ níbi iṣẹ́ lè kó ìṣòro bá ọ; jọwọ ṣe àtúnṣe,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Mi ò ní sinmi títí tí mo fi ma gbà èsan mi.,Mo nílò ìdáhùn kedere sí ọ̀ràn yìí,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Mo bínú gidigidi nípa àbùkù yìí.,Ìṣẹ̀lẹ̀ yìí kò bójú mu sí mi,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Mo fẹ́ kí o jìyà fún ohun tí o ṣe.,Mo fẹ́ kí a tẹ̀lé ìlànà lori ọ̀ràn yìí,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Má ṣe hùwà bí ẹni tó mọ ohun gbogbo,Jọ̀wọ́ jẹ́ ká fi àyè fun ìmọ̀ tuntun,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa bà  aye ẹ jẹ́.,Jọ̀wọ́ yan ìbánisọ̀rọ̀ aláfiyà kí o lè ṣètúnṣe,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa bà orúkọ rẹ jẹ́.,Ìṣe yìí lè ba orúkọ rẹ jẹ́,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa bá e ja títí di òpin.,Ìdájọ́ yìí lè tẹ̀lé ìlànà títí di òpin,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa bá ẹ jẹ́.,N kò ní gbàgbé ohun tó ṣẹ̀lẹ̀,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa fi ọ ṣe àpẹẹrẹ fún gbogbo ènìyàn.,A ó fi ìṣẹ̀lẹ̀ yìí ṣe àpẹẹrẹ,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa fi ọ ṣe àpẹẹrẹ fún gbogbo ènìyàn.,A ó lo ìṣẹ̀lẹ̀ yìí gẹ́gẹ́ bí àpẹẹrẹ,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa fi ọ ṣe àpẹẹrẹ.,Ṣàlàyé ìṣe rẹ kedere ní ìbọ̀wọ̀,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa fọ ojú ẹ,Mo bínú gan-an sí ohun tí o ṣe,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa gba ẹ́rin yìí kúrò lenu rẹ.,Jọ̀wọ́ má ṣe ṣe ẹ̀gàn; sọ̀rọ̀ ní kíkún,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí ayé rẹ dà rú.,Ọ̀nà yìí lè nira; jọ̀wọ́ jẹ́ ká yan ìlànà míràn tó rọrùn,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí ayé rẹ dà rú.,Màá tẹ̀lé ìṣètò tó mú ìrìnàjò rọrùn,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí ayé rẹ ṣòro láti gbé.,Ìgbésí-ayé rẹ lè dín kún bí o kò bá ṣe atunṣe,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí gba esan iwa rẹ.,Mọ̀ pé ìṣe yi ní àbájáde; jọ̀wọ́ ṣe bó ṣe yẹ,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí o banuje pe o wà láyé.,Kò yẹ kí a sọ ọ̀rọ̀ tó le ba ìlera ọkàn jẹ,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí o banujẹ ìpinnu yìí.,Ìpinnu yìí lè yọrí sí abájáde mìíràn,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí o bínú gan-an.,ìwà rẹ yìí ko bójúmu to,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí o bẹ̀ mí.,"Tí o bá nílò ìrànlọ́wọ́, béèrè pẹ̀lú àlàyé",original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí o jìyà ju ohun tí o lè rò lọ.,Abájáde lè ju ireti lọ bí o ṣe ṣàkóso èyí,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí o jìyà lórí ohun tí o kò rò.,Abájáde na lè ju ohun tí o rò lọ,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí o jìyà lórí ohun tí o kò rò.,Abájáde nkan lè tóbi ju bó ṣe rò lọ,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí o ní ìfarapa,Ìṣe yìí lè ní àbájáde; jọwọ yí ìwà padà,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí o ní ìfarapa.,Máa fi hàn pé o ṣe ohun ti ko dara,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa jẹ́ kí o ṣàníyàn lórí ìṣe rẹ.,Mo fẹ́ kí o mọ́ bí iṣẹ́ rẹ ní ipa tó lágbára,original_human_parallel,original_human_annotated,,,ACCEPT,,True
Yorùbá,yo,,Máa kọ́ ẹ ní ẹ̀kọ́.,O nílò láti kọ́ ẹ̀kọ́ láti inú ìṣẹ̀lẹ̀ yìí,original_human_parallel,original_human_annotated,,,ACCEPT,,True
