language,language_code,source_id,toxic,detox,source,source_dataset,afrihate_label,judge_decision,human_decision,human_comments,human_reviewed
isiXhosa,xh,train_isixhosa_01708,@username futsek indaba yakhe,@username nceda musa ukungenelela kwindaba yakhe,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01710,inoba ndim isibhanxa apha 😭,inoba ndididekile apha 😭,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01730,"kazi ngathi unuka ini! rt""@username : urick ross ngathi uyanuka nje""",kazi ngathi kukho iphunga! rt @username: uRick Ross kubonakala kukho iphunga,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01809,"but brains dololo, isibhanxa nyani! URL",Kubonakala ungacingi ngokucacileyo!,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01823,akumnandi emthatha namhlanje kunuka umsunu😭😭,"Akumnandi namhlanje, kunuka kakubi 😭😭",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01847,@USER ngumntu naye bekutheni kuze ati#futsek? to be a deputy prsdnt does not means mele ucwanywe entloko,"@USER ngumntu naye, bekutheni kuze ati 'futsek'? Ukuba ungumsekeli kamongameli akutsho ukuba unelungelo lokuziphatha kakubi.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01855,"@USER 🙆🏾‍♂️ bathumele kum ke, khe ndiphoxe isibhanxa","@USER 🙆🏾‍♂️ bathumele kum ke, khe ndiphendule",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01915,morata uzokwenza ikaka again 😂😂,Morata uzokwenza iphutha futhi 😂😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01915,morata uzokwenza ikaka again 😂😂,morata uzokwenza iphutha again 😂😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01948,azifunwa ke ikaka ezingajoliyo 😂😂😂,Abantu abangakhathaliyo abayifunwa 😂😂😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01948,azifunwa ke ikaka ezingajoliyo 😂😂😂,Azifunwa ke abantu abangajoliyo 😂😂😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01948,azifunwa ke ikaka ezingajoliyo 😂😂😂,azifunwa ke abantu ezingajoliyo 😂😂😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01990,"@username ngifuna ukumqhatha, kaloku naye undibize ihlwempu during the people of twitter","@username ngifuna ukuxoxa naye, kaloku naye undibize ihlwempu phambi kwabantu be-Twitter",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01990,"@username ngifuna ukumqhatha, kaloku naye undibize ihlwempu during the people of twitter","@username ngifuna ukumxwayisa, kaloku naye undibize ihlwempu during the people of twitter",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01995,lp: izingane zoma - isifebe sendoda. #ingomabusuku,lp: izingane zoma - umuntu ongaziphathi kahle. #ingomabusuku,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01996,"@username ai cha, umthakathi ngempela bafo URL","Ai cha, kukho into engaqhelekanga ngaloo mntu, bafo",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_01996,"@username ai cha, umthakathi ngempela bafo URL","@username ai cha, kukho into engaqondakaliyo ngaye, bafo URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02059,ndiqhelwa ikaka hay nje kancinci.,ndiqhelwa kancinci nje.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02059,ndiqhelwa ikaka hay nje kancinci.,ndiqhelwa into embi nje kancinci.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02068,🙏mayibanjwe injakazi engenambheko izodibana nontaga bayo pha etrongweni. URL,"🙏Makaphathwe ngokomthetho umntu ongenambeko, aze adibane nontanga yakhe etrongweni.",afrihate_human_reviewed,AfriHate,Hate,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02068,🙏mayibanjwe injakazi engenambheko izodibana nontaga bayo pha etrongweni. URL,🙏mabanjwe umntu onetyala aze adibane nomahluleli wakhe etrongweni. URL,afrihate_human_reviewed,AfriHate,Hate,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02081,@USER yee wena tumi... in xhosa sukuphambana!!! unxilile kwedini,"Tumi, nceda sukuphambana. Unxilile kwedini",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02109,ubutywala buyakwazi ukwenza ubembi... kutsho isibhanxa endingasazi nosazi.,ubutywala buyakwazi ukwenza umntu aziphathe kakubi... kutsho umntu endingamazi okanye ongaziwayo,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02109,ubutywala buyakwazi ukwenza ubembi... kutsho isibhanxa endingasazi nosazi.,Ubutywala bunokwenza umntu abe mbi... kuya kubonakala nakwabo endingamaziyo nabaziyo.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02109,ubutywala buyakwazi ukwenza ubembi... kutsho isibhanxa endingasazi nosazi.,Ubutywala bunokwenza umntu enze izinto ezimbi... njengomntu ophuzileyo endingamazi.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02143,@username ugcwele ikaka lo... URL,@username ugcwele amanga lo... URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02184,"indaba isamile nangoku, ungathethi ikaka xa uthetha nami. URL",Umba usamile; thetha nam ngendlela efanelekileyo xa uthetha nam.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02188,"ingxaki ndiphile kakhulu nee'criminals *now ii'timing zazo ndiz'phethe ~ noba umntu angangumfundisi; ndiyakwaz'ukumbona u'mfundisi oyi'criminal ndithule ndibukele ndibekule'timing akuyo* ""just like igqwirha ndilibon'emanzini ndingajampisi"" *i'm never fooled by what i see/hear* ☝",Ingxaki: ndiphile kakhulu nabasolwa; ngoku ndiyazi iitayimingi zabo — noba umntu engumfundisi. Ndiyakwazi ukumbona umfundisi owenza izinto ezingafanelekanga; ndithule ndibukele ndifunde ngeetayimingi zakhe. Andizukukhohliswa yinto endiyibonayo okanye endiyivayo.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02194,@username #muvhango uyandidika zenja ngcono ngathi wayethandana no ndalamo kodwa yayiyi force marriedge futsek .,"@username #muvhango iyandicaphukisa, kungcono ukuba wayethandana noNdlamo kodwa yayiyi forced marriage.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02206,nomarussia indoda enothando kodwa isidenge. 😂😂😂😂,nomarussia indoda enothando kodwa iye yenza izinto ezingaqondakaliyo. 😂😂😂😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02206,nomarussia indoda enothando kodwa isidenge. 😂😂😂😂,nomarussia indoda enothando kodwa ayiziphathi ngobulumko. 😂😂😂😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02207,ngumthetho wabo banje. kaloku kuyatyiswana ingulowo ufuna inqatha. zizinyolu nyolu zifuze abaphathi usukela ku mongameli URL,"Ngumthetho wabo banje. Kaloku kuyatyiswana, lowo ufuna inqatha. Abantu abangafanelekanga ukuba ngabaphathi, kusukela kumongameli URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02261,isibhanxa ndiyasiqhwaba mna URL,lo mntu ndiza kuthetha naye mna URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02267,bethuna xa ningayazi into nibovele nithule endaweni ba nithethe ikaka.,Nithule xa ningayazi into endaweni yokuthetha izinto ezingachanekanga.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02275,iyancitha ke into yokuthethelela itshomi elimenemene. uzihlaze wena ebantwini kodwa uthelela imenemene. umane usothuka 💔,Ayilunganga ke into yokuthethelela itshomi elimenemene. Ubonakala kakubi phambi kwabantu kodwa uthelela imenemene. Umane usothuka 💔,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02302,#100thingsifindannoying is umthakathi especially lo othakatha engazi uzotholani,"#100thingsifindannoying abantu abenza umthakathi, ngakumbi abo abangazi ukuba baya kufumana ntoni",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02302,#100thingsifindannoying is umthakathi especially lo othakatha engazi uzotholani,"#100thingsifindannoying yinkolelo kumthakathi, ngakumbi abantu abenza umthakathi abangachaziyo ukuba baza kwenza ntoni",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02361,umamelele ukuthetha ikaka wena ngamazinyo amabi URL,"Nceda yeka ukuthetha amagama angafanelekanga, wena.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02364,@USER yambona kodwa umuntu ka zee? igeza!,"@USER yambona, kodwa ngaba lo ngumntu kaZee? Nceda ahlambuke.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02380,"nalo umnqundu uyagqitha, masiqine URL","nalo lo mntu uyagqitha, masiqine URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02385,mangsemotweni yakho udriver ikaka kdamuka utshwala😩,Emotweni yakho udriver unuka utshwala😩,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02400,"@username lmao, spi ntwana uyabheda. futsek.","lmao, spi ntwana ubonakala udidekile. Ndicela uhambe.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02400,"@username lmao, spi ntwana uyabheda. futsek.","lmao, ntwana, uyakhathaza. ndicela undishiye.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02411,uyayinxila ikaka 😂 URL,Uyaphoxa kakhulu 😂 URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02415,#highschoolfacts 1)isela 2)isifebe sakhona 3)3 best friends 4)amajitha ahlala eneat 5)ilo ohlala efunda bt akawatholi ama marks aphezulu,#highschoolfacts 1) umntu othanda ukusela 2) kukho umntu onobudlelwane obuninzi 3) abahlobo abathathu abasondeleyo 4) amakhwenkwe ahlala edla 5) umntu ohlala efunda kodwa akafumani amanqaku aphezulu,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02430,yena uyangisiza kodwa uyanuka ☹,yena uyangisiza kodwa unephunga ☹,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02447,@username siqhele over yilonto imenemene silibona lipha kude,@username siqhele over yilonto incinane silibona lipha kude,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02475,@username tyhi!?!?!? ogqiba azoveza isidenge asitshatileyo apha... banjani na aba bantu?,@username tyhi!?!?!? abantu abangashadanga apha bayabonisa ukuziphatha okungafanelekanga... banjani na aba bantu?,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02475,@username tyhi!?!?!? ogqiba azoveza isidenge asitshatileyo apha... banjani na aba bantu?,@username tyhi!?!?!? ogqiba azoveza ukuziphatha okungaqondakaliyo apha... banjani na aba bantu?,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02494,uyasazi isidenge? nguwe tamkhulu URL,uyazi ukuba udidekile? nguwe tamkhulu URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02494,uyasazi isidenge? nguwe tamkhulu URL,Uyayazi ukuziphatha okungaqhelekanga? Nguwe.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02512,@username ligxothiwe igqwirha eli ubuthetha ngalo izolo 🤣 URL,@username ligxothiwe lowo umntu owawuthetha ngaye izolo 🤣 URL,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02526,"hawu ""@username : isifebe size ngomlalo.""","hawu ""@username : umntu size ngomlalo.""",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02534,ngathi le promo gig ye covid-19 bayinike isibhanxa,ngathi le promo gig ye covid-19 bayenza ngokugqithisileyo,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02543,"as soon as athi ""futsek"" you know kuzoba lit 😂😂. oko u @username wathukwa efika nje eclassini.","as soon as athi ""hayi"" you know kuzoba lit 😂😂. oko u @username wathukwa efika nje eclassini.",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02548,@USER iphixiphixi le friend,Lo mhlobo undikhathaza.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02548,@USER iphixiphixi le friend,Le friend iyacasula.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02548,@USER iphixiphixi le friend,Le friend iyandikhathaza,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02575,@username xa uzakuloqa inkukuma ingathi ngosowulele ngoku 🙃 URL,"@username xa uza kuthetha into engalunganga, kubonakala ngathi usesulelekile ngoku 🙃 URL",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02619,"@username isidenge nguwe. theni ungatsho kwezinye iipresenters phaya ethivini uba mazifunde iilwimi zethu? why luyanda? khawusimele. khawuqale ngaba baxakwa nakubiza amagama ethu enkobe kuqala, kodwa bazalelwe emzantsi #nyannyan","@username andiyiqondi into oyithethayo. Ungatsho kwezinye iipresenters phaya ethelevishini ukuba mazifunde iilwimi zethu? Kutheni luyanda olo phazamo? Ndicela ume — qala ngokuba baxakekile xa bechaza amagama ethu, nangona bezalelwe emzantsi. #nyannyan",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02645,@username futsek wulungiseni mazinye ezikaka😂😂😂😂,@username nceda wulungiseni mazinye ezimbi 😂😂😂😂,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02646,uyanuka phu ! URL,Unuka kancinci.,afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,train_isixhosa_02646,uyanuka phu ! URL,"Kukho ivumba, phu!",afrihate_human_reviewed,AfriHate,Abuse,accepted,ACCEPT,,True
isiXhosa,xh,,Akukho isixhobo esibukhali kwi-shed.,Awunakho ukuba namava amaninzi ngale nto njengabanye.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ambalwa amabele amafutshane kwisidlo esonwabileyo.,Unokuziva udiniwe okanye uxinzelelo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Andifuni ukuba kwizihlangu zakho ngoku.,Andisithandi isikhundla sakho.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Andizukuphumla ndide ndiphinde ndiziphindezelele.,Ndiza kulandela isisombululo sokuzimisela okungagungqiyo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Awudlali ngedesika epheleleyo.,Unendlela eyahlukileyo yokusombulula ingxaki.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Awukho umbono omuhle.,Unembonakalo eyahlukileyo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Awunakuthenjwa.,Awuxhomekekanga.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Awunayo indlela yokuziphatha.,Andivumelani nezenzo zakho.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Awungekhe ugalele amanzi kwi-boot enemiyalelo yesithende.,Lo msebenzi unokuba ngumngeni kuwe.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Awunokwazi ukuba kubetha ntoni.,Ndiza kukwenza indawo yam icace.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Awunyanisekanga.,Andiziva ndinokuthembela kuwe.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Awusoze uyibone ezayo.,Ndiza kunxibelelana neenjongo zam.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,"Hamba uyokufa wedwa, asinamdla ngawe!","Ungasifaki kulongxaki yakho, asinamdla ngawe!",original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Imbuyiselo iya kukhawuleza.,Ndiza kufuna okusesikweni ngokukhawuleza.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ingaba uhlala ungenanto?,Kubonakala ngathi unengxaki yokuqonda oku.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ingqondo yakho yefashoni ayinangqondo.,Unengqondo yengqondo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Inkangeleko yakho lixesha.,Unembonakalo eyahlukileyo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Inqaku lakho le-IQ libushushu kwigumbi.,Ubukrelekrele bunzima kwaye bungangafani.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Izenzo zakho ziya kuba nemiphumo.,Izenzo zakho ziya kuba nemiphumo emihle.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Kufana nokuthetha nodonga lwezitena kunye nawe.,Ndinengxaki yokunxibelelana kakuhle nawe.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Kuya kubakho isihogo ukuba sihlawule.,Kuya kubakho izinto ezinzulu.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Kwenzeka ntoni ebusweni bakho?,Ingaba ulungile?,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Le iya kuba yimpazamo yokugqibela owakha wayenza.,Ndiyathemba ukuba oku kusebenza njengamava okufunda.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Lo mbala awukwenzi nto kuwe.,Lo mbala awunakuba lolona khetho lufanelekileyo kuwe.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Lowo ulisikizi lisikizi.,Ngokuqinisekileyo impahla inyulu ngokuqinisekileyo lukhetho.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndikhe ndabona amatye abuhlungu.,Wonke umntu unamandla okufunda nokukhula.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndinemibhoxo yekofu ngobuntu obungaphezulu kunye nobukrelekrele.,Ndiyayixabisa imbono yakho eyodwa.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,"Ndinqumle, kwaye uya kuzisola.",Ndiyakubongoza ukuba uqwalasele kwakhona iziphumo zakho ngezizenzo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kubophula ubuso bakho.,Ndidinga ukuwubonisa umsindo wam.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukonakalisa.,Ndiza kukhusela igama lam.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukubeka endaweni yakho.,Ndiza kuqinisekisa igunya lam.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukubetha,Ndicela ukuba uyeke le ndlela yokuziphatha.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukufumana.,Andiyi kuyivumela le nto ingadlikisi.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukufundisa isifundo.,Ndifuna ufunde kule meko.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukuphelisa.,Ndiza kuyizisa le nto.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukuthatha i-peg okanye ezimbini.,Ndiza kulungisa indlela oziphethe ngayo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukutshabalalisa.,Ndiza kwenza yonke into esemandleni am ukukhusela umdla wam.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza okungazalwanga.,Ndifuna ukuba sifumane isisombululo esisebenza kuye wonke umntu.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza uhlawule.,Ndizimisele ukufuna imbuyekezo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza ukuba ubandezeleke iziphumo ongakwaziyo nokuzicinga.,Ndifuna ukuqinisekisa iziphumo ezifanelekileyo nezilinganayo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza ukuba ube ufile.,Ndibuhlungu ngale meko.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza ukuba ubendezeleke iziphumo ongakwaziyo nokucinga.,Ndifuna ukuqinisekisa ukuba iziphumo zinhle.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza ukuba ucele.,Ndifuna ukuba sifumane isisombululo esigcina isidima sakho kumntu wonke.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza ukuba ungakhange udibane nam.,Ndiyazisola ukusebenzisana kwethu.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza ukuba uve ubunzima obukhulu.,Ndiyathemba ukuba isisombululo esinciphisa ingozi.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza ukubandezeleka.,Andifuni ukuba nabani na abe neengxaki.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza umnikelo awukwazi ukwala.,Ndiza kuzisa isindululo esinyanzelekileyo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza utye la magama.,Andivumelani nento oyithethileyo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza uzisole ngale.,Ndiyathemba ukuba uya kucamngca ngeziphumo zezenzo zakho.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza uzisole ngemini owazalwa ngayo.,Ndilusizi kakhulu ngeli thuba seziganeko.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenza uzisole ngesi sigqibo.,Andivumelani nesi sigqibo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenzakalisa.,Ndiziva ndonzakele ngamazwi / izenzo zakho.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenzela umzekelo kwabanye.,Ndifuna ukuseka izikhokelo ezicacileyo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kukwenzela umzekelo ukuze ubone.,Ndifuna ukuzekelisa izikhokhelo ezicacileyo ukuze ufunde.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kungena esihogweni.,Ndibona uxinzelelo olukhulu kakhulu.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kuphelisa le nto.,Ndifuna ukuzisa esi sigqibo esaneleyo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kuqinisekisa ukuba awusoze uyilibale le nto.,Ndifuna ukuqinisekisa ukuba oku kushiya umbono oqinisekileyo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kuqinisekisa ukuba ungaze ulibale le nto.,Ndiyathemba ukuba singafunda kula mava.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kuqinisekisa ukuba ungaze ulibale lo mhlazo.,Ndiyathemba ukuba singafunda kwaye sikhule kule nto.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kususa loo mazwi ebusweni bakho.,Andonwabanga yindlela yakho.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kuthatha yonke into kuwe.,Ndiza kukhusela iimpahla zam.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kutshabalalisa igama lakho.,Ndixhalabile ngomonakalo kuwo onke amaqela abandakanyekayo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kutshabalalisa ukuthembeka kwakho.,Ndixhalabile ngefuthe kwigama lakho.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kuwe.,Ndilandela zonke iindlela zokusombulula lo mbandela.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kwenza ubomi bakho bube lusizi.,Andonwababga yindlela ondiphethe ngayo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kwenza ubomi bakho bube sisihogo esiphilayo.,Ndifuna ukukuphucula le meko.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
isiXhosa,xh,,Ndiza kwenza ukuba ubhatale kalishumi ngaphezulu.,Ndiza kufuna umonakalo obalulekileyo.,original_human_parallel,original_human_annotated,,,ACCEPT,,True
