id	tweet	label	length
test_isixhosa_00456	1. iqaba &gt; inkani. 2. ibhinca &gt; cultural attire.  3 umzalwane &gt; umntwana ozelwe representing ukulunga. the end	Normal	119
train_isixhosa_01983	kanene , xa uphuphe ngomlungu . uphuphe impundulu.	Normal	50
train_isixhosa_02207	ngumthetho wabo banje. kaloku kuyatyiswana ingulowo ufuna inqatha. zizinyolu nyolu zifuze abaphathi usukela ku mongameli ##url	Abuse	126
train_isixhosa_01429	inkawu ityiwa ilila imfene isinda ngogoloza	Normal	43
train_isixhosa_00719	sakuvela kweyesilimela isidlwengu senqununu esasidlwengula umfundi owayeneminyaka elishumi elinesithathu: ##url	Normal	111
train_isixhosa_01206	@username igqwirha elenze lepizza liselitsha, lenza umatric sana. wow!	Abuse	70
train_isixhosa_00840	@username ndaboleka ixelegu mntakabawo 😭🤧	Abuse	41
train_isixhosa_02205	chubby girls worldwide 🌐 gorgeous gorgeous girls 🔥 🥵 ustufuza bafwethu ♨️ ##url	Normal	79
train_isixhosa_02082	funda ukuzimela ukuze indoda mayithi  futsek ,uthi msoonu kanyoko😎 ##url	Abuse	72
train_isixhosa_00733	@username and uyambona loyamama ukuthi umdlwembe	Abuse	48
test_isixhosa_00260	@username anisebahle man 😍 ndinithanda isidudla sento	Normal	53
train_isixhosa_02369	ngaze ngalizala igundwane; lilala imini yonke liphuma ebsuku 😂😂 ##url	Normal	69
dev_isixhosa_00518	alitshisi lenza umsunu kanyoko	Abuse	30
train_isixhosa_00107	…ak’shiwo lokho, ang’kaze ngizwe k’thiwa indoda isifebe…💃🏽💃🏽💃🏽 ##url	Abuse	68
test_isixhosa_00344	@username yona zange yasebenza bawokazi you. igqwirha libulala kealapha emzinalo	Normal	80
train_isixhosa_00628	ayi naye lo. uphapha too much. ukhona umuntu ongahamba esakaza izwe lonke athi umama we ngane yakhe umthakathi? so ingane yakhe ngoba ingaka nje ikhuliswa umthakathi? 🤔😳😳😲 ##url	Abuse	177
train_isixhosa_00838	what if uthwele ngokufa? ##url	Normal	30
train_isixhosa_02221	love more than you and isibhanxa zisukela apha kanti. ##url	Abuse	59
train_isixhosa_01942	hawu! rt @username : isitabane sangempela rt @username : indoda ethanda amanye amadoda rt @username : ukhaya indoda ethandazayo...	Hate	130
train_isixhosa_00336	@username ngoba wena uphuza ichampagne ndim inxila?😹😹😹	Normal	54
train_isixhosa_01413	mama kuthiwa uyabonwa emvezo esipha ihagu ekseni ##url	Normal	54
test_isixhosa_00027	@username zogulisa iinduna zethu wena mgodoyi kutheni ungayohlala kwakho or uyobabusy kule mortuary  yakho etonoreraaaaa kamnandi didi..	Abuse	136
train_isixhosa_00205	before we all go to bed my good people, ndicela ubuza. umaqwayipile uyifihla phi i-id yakhe...? tell me plz!!	Normal	109
train_isixhosa_01463	"@username babulawelwa into eqalwe ngabantu abaphole ezindlini zabo o duduzile no edward bathe cwaka now ""we see you""free zuma now""kuyafiwa bathathe back seat bona #vuka mntomnyama ungavumi wenziwe isidenge ngohlohle sakhe"	Abuse	221
train_isixhosa_00702	indoda iwa ivuka njenge pipi layo	Normal	33
train_isixhosa_01274	lonto ngulo unukayo lo wakhe inganala sound ivibratayo baleka mntakabawo 🤣🤣 ##url	Abuse	81
train_isixhosa_02453	uready mntase!!!!ugqibelele kwedini!!✊ ##url	Normal	44
train_isixhosa_01272	@username ngathi uthwele umthwalo uyamsinda manje uyamemeza 😂😂😂	Normal	63
train_isixhosa_00456	nkawana take advantage of that situation you might never get it again #isibaya #isibayamzansi	Normal	93
train_isixhosa_00480	@username umsunu ka nyoko lo uwukhumayo, masende akho	Abuse	53
train_isixhosa_00545	at least awuyishiyanga egymini incanca. ikho shem. ##url	Normal	56
train_isixhosa_02034	@username xa engathi khulula ndibone incanca before i approve. uzawuthini ? hahaha!	Normal	83
train_isixhosa_01506	@username ulibona njani ? nditsho ihule elo	Abuse	43
test_isixhosa_00302	@username eintlik yaze futsek futhi	Abuse	35
train_isixhosa_00384	ndyavuma uba umr skinny yicrook kodwa lo uthenge imoto utheni engayiphindisanga xa kanti zange ayisebenzise?  kudibene nje ootsotsi #xrepo	Normal	138
test_isixhosa_00100	"bazonya""@username : iyeza i durban july sogxoba laba abebekhuluma ikaka ngathi"""	Abuse	79
train_isixhosa_02382	@username hayi ndifuna andenze ihule lakhe shame.	Abuse	49
train_isixhosa_00948	inkazana yintombi endala ebuya ekwendeni.  ##url	Normal	48
train_isixhosa_02501	ugogo wakho umthakathi if u own a cat!	Abuse	38
train_isixhosa_00767	@username soft things. yeka ukuzenza igintsa 😂😂😂😂	Normal	49
train_isixhosa_01608	uthi ugaya omubi i chance hoping uzokuphatha kahle, yey likudlale ixoxo 😭 uze uysole ukuth bewenzani! 🤣	Abuse	103
dev_isixhosa_00260	kakade, eyona ngxaki ikula safa ##url	Normal	37
dev_isixhosa_00068	"lol udlalile kodwa ngami ""@username : igeza lensizwa---► @username kuyavukeka kodwa ndoni?"""	Abuse	91
train_isixhosa_00923	ayikho into enyanyisa indoda yomxhosa njengokubizwa inkwenkwe 😂😂😂.	Normal	66
test_isixhosa_00310	usile la @username ungathi umumathe ikaka. yazilibala ba waqala kwi talent show . ##url	Abuse	87
train_isixhosa_01266	@username ndibona apa wonke umntu wazinikwa inins bt still basalahla inkukuma pantsi ibins zithutha utywala abanye bafaka igroceries for ukunceda abantu ngayo	Normal	158
train_isixhosa_01249	@username umithisile? utyele igintsa lase blawa? 👀	Normal	50
train_isixhosa_00883	&gt;&gt; iqaba nebhinca, amaqaba kwaba abantu abangavumanga ukukholwa kwase kuthiwa “amanqaba” kahle hle amanqaba “amanqaba kukholwa” or inqaba ngoba sekuthiwa amaqaba, amakholwake ashintsha ngisho indlela yokugqoka but amaqaba aqhubeka ngokugqoka indlela. . .	Normal	260
train_isixhosa_01821	inkwenkwe engafuni ukoluka : ##url	Normal	34
train_isixhosa_01905	fezile and nkawana #isibaya . ##url	Normal	35
train_isixhosa_01300	amaphupha ayizolo awandiniki tuu umdla woba ndilale namhlanje....impundulu zonyoko bezindombese kumatasatasa...yhu into zabamama!	Normal	129
train_isixhosa_01645	champagne makes you look like inxila eliphucukileyo 😂😂😂😂	Normal	56
train_isixhosa_01467	why ootsotsi beyithanda kangaka i-afrikaans?	Normal	44
train_isixhosa_00848	@username noma ngabe kuyini ukwenzile utsotsi nje lo hawuuu	Normal	59
train_isixhosa_02482	“shaya ngamabele akhomb’utsotsi” - spura maluda ##url	Normal	53
test_isixhosa_00435	nduna ngisibonile isitabane sekhehla... ikhehla uqobo! ##url	Hate	60
train_isixhosa_01195	ibabuhlungu into yobona ihule liba serious nomjita, ube wena uzibonile indlela zalo in the past. mjita wabantu abe esemathandweni #problems	Abuse	139
train_isixhosa_00892	yazi umuntu uthwele kanzima!😂	Normal	29
dev_isixhosa_00125	@username 😄😄angakulinge samenza inkawu ngenja	Normal	45
train_isixhosa_00982	actually...  umnqundu wethu sonke 🖕🏾	Abuse	36
train_isixhosa_00624	yini ixoxo ?	Normal	12
train_isixhosa_01829	@username uthwele ngalo lol	Normal	27
train_isixhosa_01035	hawu 😟liphi ikwerekwere lakho  ##url	Hate	36
test_isixhosa_00168	hhey nayenza indaba, umthakathi uyadansa laphandle😂  wololo💃💃 #fakumoya @username dzankie🙏  @username 	Abuse	102
train_isixhosa_02080	"""awumbi ingathi uzimpundu zexhego elisokolayo."""	Abuse	47
test_isixhosa_00439	oomarhosha kulena iweather bayaxoka bazonxiba iblukwe ezinde. ayizobakhona ingeniso tu.	Abuse	87
train_isixhosa_01410	sisineka noba ayihlekisi. sibhida igqwirha.	Abuse	43
train_isixhosa_02153	"@username ndibonise inkazana yam levideo yathi "" ke wena fela anale mkhaba asa tsebeng ho jaiva "" amankazana ngamagqwirha mkhuluwa ndincamile"	Abuse	141
train_isixhosa_01026	this lady is so rude yezwa. uzobona izinqa zesele ke masende kayihlo. nxxxx	Abuse	75
dev_isixhosa_00124	uwena ixoki lokuqala ##url	Normal	26
dev_isixhosa_00324	@username umthetho wakho ulilahle	Abuse	33
train_isixhosa_00529	@username ukwanda kwaliwa umthakathi ...	Normal	40
dev_isixhosa_00460	"uyayithanda incanca uunathi ""@username : intoni unathi?😞 ""@username : inantsika can really change ones's mood yazi 😍"""	Normal	117
test_isixhosa_00186	@username like that number 10 wa 🇦🇷 🤬 umnqundu wakhe ##url	Abuse	58
train_isixhosa_02465	mtsweni , nodidrwa mzilakatha  sihlangu esakhayo entabeni  mahlaba sebutjwa  abanye bahlaba ngesikhehlana  mfene ezimawahlwa  ezahlathelana entabeni  mzilakatha - memuka ##url	Normal	175
test_isixhosa_00233	uzosalela masende akho ##url	Abuse	28
train_isixhosa_02122	😂😂😂haibo! awuthandi ndenza ihule! ##url	Abuse	39
train_isixhosa_01794	@username inja yami le, ibatshela emakhaleni ukuthi izobancisha imali	Normal	69
dev_isixhosa_00347	12. inkawu ityiwa ilila, imfene isinda ngogoloza ##url	Normal	54
train_isixhosa_00611	@username sundenza ixoki cause ndakuxelela impendulo 😑	Normal	54
train_isixhosa_00546	ezizinto zothanda uhambe ebusuku sibona yonke ikaka	Abuse	51
train_isixhosa_02489	and that i have to pay 15% of it? ngiwuthathaphi???! coming back here i owe somebody for that. @username kodwa soneni kangaka ngempela baba? sithi siyazama iskole kodwa cha imali phambili inja ngemuva! @username what exactly do you want kahle kahle?	Normal	249
train_isixhosa_00009	@username #kuthiwa make wawadla ikula liyokudonsa ngekhala uyolithithizela mina bru nop angiwalokothi	Hate	101
train_isixhosa_01918	@username yintoni unondatshaza ngesixhosa my friend?	Abuse	52
train_isixhosa_01226	bathi ukwanda kwaliwa umthakathi	Normal	32
dev_isixhosa_00034	i'd rather marry iqaba that is business minded, than to marry ugqirha omuncu ongakwaziyo ukuzicingela, into yakhe ziincwadi qha #mxm	Abuse	132
train_isixhosa_01382	@username okunga pheliyo kuyahlola,inja ne nja ine mini yayo.	Normal	61
train_isixhosa_01038	@username sesiphi isilwanyana osoyikayo? #askkidtini	Normal	52
test_isixhosa_00370	in their defence, besebephumile ezingubweni nakwi mbola. but bebesiya komnye u mgidi wamazawa. makuculwe. even if uthwele i towel.	Normal	130
train_isixhosa_00700	niya thanda undenza inxila... kodwa siba sonke espotini 😒	Abuse	57
train_isixhosa_00888	@username uphumile uhili ezingcongolweni ekudaleni uyavuma ukuba wanyulwa ziguptas . bathini kengok abantamo balukhuni be anc ?	Normal	127
dev_isixhosa_00327	@username nkabi ediniwe iyakhutshwa kufakwe enye ezotsala ngamandla, uhili uphumile ezingcongolweni, big up kumgaqosiseko @username .	Normal	133
train_isixhosa_01023	@username uzolithathaphi igundwane elingavukelwa?	Normal	49
train_isixhosa_00274	@username #ngqondi: anifuni kuthi umzi ongena mfene manene?	Normal	59
train_isixhosa_00483	nali ibhityo  😂🙈 andizazi nam bendisithini 😂 ##url	Normal	50
train_isixhosa_02056	no one cooked... ixoxo nexoxo umazigxumela😢😡	Normal	44
train_isixhosa_02450	@username kuyonuka umsunu kaloku @username 🤣	Abuse	44
train_isixhosa_01376	@username kunyuka masende akho!	Abuse	31
train_isixhosa_00037	@username akukhona ku facebook la wena mfene udonsa kanzima umazelaphi awume ngokuphapha bafo	Abuse	93
test_isixhosa_00057	mbalula uphendule ikaka yaz 😭🙆🏾‍♂️🤣	Abuse	35
train_isixhosa_01379	“wenze ikaka kodwa yaz” ##url	Abuse	29
train_isixhosa_01327	@username r150 nje, cha isela lelo	Normal	34
train_isixhosa_00302	lool ixoxo nexoxo liyazigxumela 🤷🏾‍♂️ ##url	Normal	43
train_isixhosa_01606	@username yhooo lentsente ithini kum 😂 yewena masende akho wazondithethela inhlunu	Abuse	82
train_isixhosa_01089	@username vula umlomo wakho unukayo uthi i ##url	Abuse	48
train_isixhosa_01217	njani ungawuva umthondo wakho xa uthe nca ezimpundwini zomnye umntu? elinye igqwirha lendoda belide lama ecaleni kwe hip endiphefumlela nxa! ##url	Abuse	146
train_isixhosa_00915	@username umsunu wakho bra... uyinkwenkwe	Abuse	41
test_isixhosa_00389	@username butiza ha.a andivumi in most cases zizo ezingabakhathelelanga abasebenzi kuba zinikwa inqatha zininzi cases vele kuthi cwaka.	Normal	135
dev_isixhosa_00101	hawu inxila madoda 🔥🔥 ##url	Normal	27
train_isixhosa_00712	@username uqinisile, vele uyanya mgodoyi	Abuse	40
train_isixhosa_01721	@username mntam, uyayiqonda ingumsebenzi ongakanani ihagu?🤣🤣🤣 by the time ugqiba ukuphala lohagu ziyawbe ziphelile ezo munchies😂😂	Normal	129
train_isixhosa_00800	umthakathi unyoko....mamkabayi thou	Abuse	35
test_isixhosa_00314	@username kwayekwa uthi “ihule” quantum ngoku 😂🤣🤣🤣	Abuse	50
train_isixhosa_01630	@username .. masibonge usomandla ngako konke akwenzile empilweni yakho baba... wakwenza isidalwa esisha...amen	Normal	110
train_isixhosa_02606	@username no, first of all how does she know ukuthi indoda yomunye igeza once?	Normal	78
train_isixhosa_02631	umbulali nomdlwenguli wase mpangeni ekzn ugwetywe ubomi izihlandlo eziyi-6 yinkundla ephakamileyo. #sabcnews ##url	Normal	114
dev_isixhosa_00006	@username wena msunu kanyoko ushiya unyoko kini ucabanga ukthi uzomthola lana,ungalimge nje ungixhaphele,masende ehhagu,nithanda kabi ukuzenza ngcono ngabantu kule app nenza engathi nina ni perfect.ithi ngikutshele angikusafi,mina ngingakuqaqa a masende ngesandla ngcili🚮	Abuse	271
train_isixhosa_01208	this savanna is fighting back. isela mna ngoku kodwa ndim oyithengileyo	Normal	71
train_isixhosa_00713	ustella uyabonakala uba uyayithanda incanca. 😂	Normal	46
train_isixhosa_01430	ndigqithwa nazi mfene.. lol😭😭 ##url	Normal	35
dev_isixhosa_00538	icondom iyayimathisa incanca. ##url	Normal	35
train_isixhosa_00404	uhili uphumil' ezingcongolweni!!!!! @username #ashestoashes	Normal	59
train_isixhosa_02387	😂😂😂😂🤣🤣🤣ukhona umehluko mdidi ##url	Abuse	34
train_isixhosa_01648	@username eishaa isixhosa sibhida abanikazi baso girl you real ment what you said nxa ulekukhulu ixoki ude ubelixokikazi noba uses iphi isini. nxa hyibaxa side sifake ukwazi lo kodwa mna ndiright apha esisotho sam😢	Normal	214
dev_isixhosa_00003	@username sithi isidenge caba.	Abuse	30
test_isixhosa_00116	to all twitter investigators.  salute!   nide nasifumana isidlwengu	Normal	67
train_isixhosa_00147	ekhaya nditya irice negravy nenyama ndizishiye ezinye izinto, kodwa kube khona inja ezothi ndiliqaba ingathi andizazi or andaziwa 😏😏	Normal	132
train_isixhosa_00345	@username gwinya lo rabishi	Abuse	27
train_isixhosa_01722	@username nguwe lo ndosi? zininzi izibhadubhadu apha, andifuni kulandela impundulu.	Normal	83
train_isixhosa_02075	yho niyayithanda incanca. nabulawa ngayo. ##url	Normal	47
test_isixhosa_00537	uyayaz inja umgodoyi ##url	Abuse	26
train_isixhosa_01742	@username uthetha ikaka yakhe maan suka.	Abuse	40
dev_isixhosa_00554	inxila ngathi uhlutshwa yindoda😭 ##url	Normal	38
train_isixhosa_02072	umbona ngokuthi adlalise inja 🐕 kini, ukuthi lona uzoboleka imali💵 😂🙈 ##url	Normal	75
train_isixhosa_02582	nibahle mama no mgodoyi wakho. ##url	Abuse	36
train_isixhosa_02317	@username ulwazi esiluthola kulengosi lubaluleke kakhulu kithi njengendlu empisholo, niqhubeke njalo ukwanda kwaliwa umthakathi	Normal	127
train_isixhosa_01864	uyayinxila ikaka mfethu 😂 ##url	Abuse	31
dev_isixhosa_00319	@username banganya kum. i don’t know how, but andinokwenziwa inkwenkwe olu hlobo mna.	Abuse	85
dev_isixhosa_00495	uzimpundu ezimdaka wena. ##url	Abuse	30
train_isixhosa_00064	@username impimpi le indim seyivela koofacebook noo-google earth. sendifanise nezowriting zeinvoice nalo uconfirma iiservices. inene ngesendibuze umtu imibuzo uba bendingumcuphi... khona okushaya amanzi ngalasignature kadirector ##url	Normal	234
test_isixhosa_00090	@username nquza yakho leyo msunu kanyoko	Abuse	40
dev_isixhosa_00071	"fundisa eprimary uzoyibona indaba, these two baxabene coz oyedwa ucele omunye to look after her pen and specifically said ""ungalilahli"" ugirl walilahla so usefuna leli lakhe ukuze abhale. the other one akazingeni uthi i didn't agree to look after your pen, ulilahle wena not me 🤕"	Normal	279
train_isixhosa_02247	@username ukucikoza kusezakuphela. isela lisezakuphendula onke lamatyala soloko liwabaleka. #jz783	Normal	98
train_isixhosa_02053	nanku umphixanisi etyanyazise amehlo etafileni #thequeenmzansi	Normal	62
train_isixhosa_02101	@username isifebe esingunyoko sisebenza ebusuku	Abuse	47
train_isixhosa_02490	you can just smell it xa usenziwa isibhanxa	Abuse	43
train_isixhosa_02515	@username 😂🤣😂 hay ndifuna ihlwempu elingenayo kwamali mna	Normal	57
train_isixhosa_01957	ramaphosa ngathi ixoxo angazi lakephi ligolozela usawoti😂😂😂	Abuse	59
train_isixhosa_01363	@username ngathi uthwele inkukhu ekhanda. ##url	Normal	47
train_isixhosa_02662	"""ukuba uthe ubathabile uyasela,ndithi mna ngunyoko lowo isifebe selali"". social development ministers spokesperson"	Abuse	114
train_isixhosa_02409	iqaba leli!!! #enca #noconfidence ##url	Normal	39
train_isixhosa_01050	@username niyasinyela kodwa. the same mgodoyi family that colonized our nation. nisiqhela ikaka🤞	Abuse	96
dev_isixhosa_00143	isandla esinye lesiya sisebenzako ngathi asisebenzi namuhla, ngokuba ngathi utweeta ngo mdidi nje ucoffe.	Abuse	105
dev_isixhosa_00255	@username uwushiyela imenemene elilahlwe limenemene lalo ngenxa yobu menemene?	Normal	78
train_isixhosa_01949	msunu kanyoko sani, ungangijwayeli igolo wena malebe nyoko @username 	Abuse	69
train_isixhosa_00939	ngathi uyanuka 😷 ##url	Abuse	22
test_isixhosa_00263	nayi iwinter isondela 😳 akekho ustufuza ofuna sxoxe? 😭	Normal	54
dev_isixhosa_00079	@username ihagu zithanda udaka	Normal	30
test_isixhosa_00478	isela ngempela leli! ##url	Normal	26
train_isixhosa_01194	@username ndithe umnqundu wakhe uprudy.	Abuse	39
train_isixhosa_01048	#......👍 @ ilawu boutique hotel pietermaritzburg ##url	Normal	54
train_isixhosa_00543	twitty nje ngoba engathi uthwele ivila.😒	Normal	40
dev_isixhosa_00408	nx ngphethwe inja yekhanda😭😭 ##url	Normal	34
train_isixhosa_02077	@username yini ndoda wenza igundwane?	Normal	37
train_isixhosa_00918	le genge yaphesheya ihlezi ilengise ama pipi 🥴🥴🥴🥴 ##url	Normal	55
train_isixhosa_02492	@username 😂😂😂 niyawakhetha amanye niyawacenga amanye niyawateketisa  xa uthetha ngecorruption akunakuthi awendawo ethile isela lisela noba lelakowenu noba leli ulivotelayo ngokulitanda lisela qa noba lihlala kuphi	Normal	213
train_isixhosa_02424	ujaiv ikaka kodwa ##url	Abuse	23
train_isixhosa_02388	ubophuza nalo itiye ixoki lasemsebenzini, kodwa ungalokoth’ ukhohlwe ukuthi ixoki… 🫥	Normal	84
train_isixhosa_01457	@username ufuna ukukhatywa amasende wena kwedini!	Abuse	49
train_isixhosa_01294	lenja yakho inenhliziyo embi umthakathi uqobo ##url	Abuse	51
dev_isixhosa_00475	@username 🤣😅😂 kuyasiza ukuhlala unezinto ezimnandi bheka🤞🏾lamane ladunyelwa isela lakhohlwa belizokwenzani - he even had gloves on 🙈😂	Normal	133
train_isixhosa_01755	ulale nebele elikhombe utsotsi ,xa uvuka yi teabag😪😪😪 ##url	Normal	59
train_isixhosa_00011	@username kunganuka umsunu kuthiwa eyami lemali	Abuse	47
train_isixhosa_02499	senibizana friend ngoku?? injakazi emnandi sulibala msunu ##url	Abuse	63
train_isixhosa_00728	eyoba ndiyongcolelwa yiex yam kwiphupho lam. yena noboyfriend wakhe, bandivuse ngoone ezunzulwini, kuthwa mandihambe because abakwazi kuzekana. phofu kwa mna andizazi bendiyothini kwa apho bahlala khona.  yhu ndavuka ndathandaza, rha uphupha impundulu ekuzeni kusa. molweni	Normal	273
test_isixhosa_00199	sonke siyasela moss okanye ndim inxila?	Normal	39
train_isixhosa_01228	@username haibo ……kuhamba kuhambe kubenjalo,iluma wena inja uma ungayinakekeli🤞🤞	Normal	80
train_isixhosa_01862	golo elimanzi masende kayihlo, maleve alengayo, ungangixhapheli mina, show yourself gwala elinya amanzi ##url	Abuse	109
train_isixhosa_00699	@username uyabonakala inoba uzobeleka inkwenkwe hahaha	Normal	54
dev_isixhosa_00424	"@username mele ijikwe ke le ntetho ithi ""iinkawu zidlala umoba"" masithi ngoku ""inkawu idlala imali"" #bee"	Normal	104
train_isixhosa_00701	welele ngiphethe iqaba.	Normal	23
test_isixhosa_00206	ufuna incanca 😆 ##url	Normal	21
test_isixhosa_00362	lakhala shem igeza lathi:yhu bayasweleka abantu phandle apha, nam ndiske ndizive sendinqwena!	Abuse	93
train_isixhosa_00212	@username haibo ndixakwe kukunxiba😭.... futsek futhi😂	Abuse	53
train_isixhosa_00898	"lmao wena ungazongi bhoshela mina, abeeee nank""'umthakathi bakhithi... 😂😂😂😂😂 yini sisi unga lali? une stress? 😂😂😂😂😂😂 ##url"	Abuse	122
train_isixhosa_01095	@username andinoze ndiphinde ndikhankathe,uyanuka umkhwetha 😂😂😂😂😂	Abuse	65
test_isixhosa_00268	ixelegu liyenzeni indlovukazi??	Abuse	31
test_isixhosa_00003	mantombazane ngyathemba nibonile ukuthi isifebe sishawa kanjani... smh ruby is a boss ##url	Abuse	91
train_isixhosa_02159	lmao so manje nami nithi ngithwele kodwa ogogo benu banezi mfene ##url	Normal	70
train_isixhosa_00043	yayinhle incanca!! 😍🤤 ##url	Normal	27
train_isixhosa_02365	@username andingomntana wakokwenu kwedini. uwabale amazwi wakho. ##url	Normal	70
train_isixhosa_00828	@username impimpi tboy iyacasula ungaze ugcine uyenze into enkulu bantu abayeke nje into embi kubanye abantu from dumi zwane @username 	Abuse	135
train_isixhosa_01712	@username 🤣🤣🤣🤣 kanti kukhona incukuthu ezindlini zenu?	Normal	54
train_isixhosa_01263	fifi needs a stylist and needs to gain abit of weight.  ngathi uyanuka nje futhi, angikho sure ngaye 😔	Abuse	102
test_isixhosa_00293	@username unyanisile, imenemene ngulamduduzi, umjule emlonyeni weengonyama, like tshwaaa!!, phakathi inside.	Abuse	108
dev_isixhosa_00569	@username msunu kanyoko ungabuyel endlin🤨	Abuse	41
train_isixhosa_00032	@username unfortunately ,we have ingcuka ezombeth' fele legusha🙈	Normal	64
train_isixhosa_01137	@username unohili wena kwedini ❤️❤️❤️😍🕯️🙏🏾	Abuse	42
train_isixhosa_01291	"lol msamgano ""@username : khona abalwe esthendeni. kufihlekile rt @username : isifebe asibhaliwe esiphongweni..."""	Abuse	113
test_isixhosa_00307	lmfao rt @username : yintoni kwedini oko ingathi xa ubhala itweet yakho unobukrwada ebantwini? zama utshintsha ke @username 	Abuse	124
train_isixhosa_00251	hlathi, mfene, msuthu, canzi, sanzanza, za’ngomva eliweni, bhargum, moetsweneng, lisa omhle. sizikulwana sika tatomkhulu diliza, nesika khokho uzingxamele. tshtsho ubekho mchana, yibambe… ##url	Normal	193
test_isixhosa_00320	we call that isigquma emtee isigebenga sabetha into engapha kwecici	Normal	67
train_isixhosa_01678	lol! pipi yakhe ngoku mntu seyizula koo whatsapp :( anisfundi gqith isifundo maan.	Abuse	82
train_isixhosa_01338	lrt, so women who fall pregnant don't fear god? niyayithetha itywetywe xanithanda.	Abuse	82
train_isixhosa_00422	@username uyigolo wena msunu kanyoko	Abuse	36
train_isixhosa_00589	@username kanti unalo yini ixoki	Normal	32
train_isixhosa_00040	umnqundu wakhe wethu elaqeyandini. ##url	Abuse	40
dev_isixhosa_00532	yes ngawafaka amacici nami but ngokuhamba kwesikhath ngawayeka! angisayizwisisi nje kwelova namacici! ivele injubaqa izalifaka ekhaleni	Abuse	135
test_isixhosa_00202	"""hlampe ngimazi ngokumbona""  kusho ixoki selifuna uqhubeke nendaba. 🤣😂 ##url"	Normal	76
train_isixhosa_01053	usuke umubi impela uma usuhlala nemali, phela imali igeza wonk'  umuntu	Normal	71
train_isixhosa_02605	woza lana hawu!! kusho isidudla sisho kimi😋☺ ##url	Hate	50
train_isixhosa_02109	ubutywala buyakwazi ukwenza ubembi... kutsho isibhanxa endingasazi nosazi.	Abuse	74
train_isixhosa_01677	@username 🤣😂🤣😂🤣 xhosa ladies are always suspicious...bathi ke “isela alikufuni ukwebelwa lona” 🤣😂🤣😂🤣	Normal	100
train_isixhosa_02011	"""uyokhotha umnqundu ka nyoko"" 😭😭😭 ##url"	Abuse	39
dev_isixhosa_00063	so umtn uzxelele vele vele uba uzandiphaka emini ndijongile?? undenza ibharu shame.	Abuse	83
test_isixhosa_00029	amantombazane ngendlela ay'thanda ngayo imali, ukube itholakala ehlathini ngabe aphila khona aqome ney'mfene 🤣	Normal	110
test_isixhosa_00365	@username nghlebele ixoki, 😭	Normal	28
dev_isixhosa_00457	inkwenkwe enkulu 😂😂😂😂	Normal	21
test_isixhosa_00007	@username nangu’umsunu kanyoko edakwa bo	Abuse	40
train_isixhosa_00241	😂😂 inkawu ityiwa ilila elimpopo, imfene isinda ngogoloza 😂😏 ##url	Normal	65
train_isixhosa_01823	akumnandi emthatha namhlanje kunuka umsunu😭😭	Abuse	44
train_isixhosa_00106	@username umnqundu wakho, lushian. 😂😂😂	Abuse	38
train_isixhosa_02583	"""inkawu ityiwayo nefele layo emdantsane, imfene isinda ngo goloza"""	Normal	66
train_isixhosa_01936	@username the same way i have been celebrating for the past 23 years akukho mgodoyi wangitshela udoti cyril uyasidaelwa usaba abelungu ucindezela thina	Abuse	151
dev_isixhosa_00060	isifebe esicisha ivibe ##url	Abuse	28
train_isixhosa_02670	"@username angithi  wena usukhethiwe  yimina  ""utsotsi"""	Normal	54
train_isixhosa_02340	@username xa enobhentsisa amanyundululu ayesenzeka kwimk he'll lose more than incanca. 🤣🤣🤣🤣	Normal	91
train_isixhosa_01166	@username futsek ungumbulali kwedini	Abuse	36
dev_isixhosa_00488	did y'all sell this game @username ??? sanusiqhela inqatha elinqumileyo, haibo	Normal	78
train_isixhosa_01654	umnqundu oqhala apho ##url	Abuse	26
train_isixhosa_02126	ihule intombi ethanda amadoda ##url	Abuse	35
dev_isixhosa_00312	@username ilawu cuddle khona kamnandi ke because once you let go uyawa phansi	Normal	77
train_isixhosa_00187	@username 😂uyambona ukuthi umbulali	Normal	35
test_isixhosa_00366	kushota unondatshaza, nebhenki apha. ##url	Abuse	42
train_isixhosa_01308	"iqaba ledlakadlaka rt @username : shezi any day nje ""@username : ""amanga ukuthi khona umuntu ongakhulumi amanga"" - shezi"""	Abuse	121
train_isixhosa_00588	kanti ngu mihlali on both pictures ??? kwedini sudlala ngathi 😂😂😂🤣 ##url	Abuse	72
train_isixhosa_00575	@username aphole ustufuza bakithi,maye muhle kodwa	Normal	50
train_isixhosa_00176	ngaske ndithume uhili ayondithengela esi sonka	Normal	46
test_isixhosa_00486	ootsotsi beentsula 😭😢😩😂😂	Normal	24
train_isixhosa_01984	@username isela eli ngesixhosa........ ##url	Normal	44
train_isixhosa_01207	who ever started dark skinned slander msunu kanyoko in fact golo lanyoko ngcili egxiza ibunu nhlunu	Abuse	99
train_isixhosa_01162	nje! @username : umfundisi akamzal'umfundisi bongzsidu: ukwanda kwalilwa umthakathi...	Abuse	86
train_isixhosa_02532	@username isidlwengu sofika usatunusile 🤣🤣🤣 aikubhovoze	Normal	55
train_isixhosa_00293	@username ndifuna lo mntana uyintombi even 🤣 andiyifuni inkwenkwe as i first born 🤷🏿‍♂️	Normal	87
test_isixhosa_00347	lithethile inxila guys ##url	Abuse	28
train_isixhosa_01242	mamakho omuncu. futsek futhi ngoku. rha ##url	Abuse	45
