id	tweet	label	length
train_yoruba_00563	"""ẹranko tó ya wèrè bí ẹṣin ò wọ́pọ̀: ẹṣin fi ọmọ rẹ̀ sílẹ̀ ó ńgbé ọmọ ọlọ́mọ kiri. / not many animals are as stupid as the horse: it left its offspring unattended and carried those of others around. [care for others, if you may, but don't neglect your own, either.]"""	Normal	266
train_yoruba_00541	"""deji! ashiere, oniro omo ale . tueh! ##url"	Abuse	43
test_yoruba_00150	olùràpadà ọmọ ọṣìn ẹ kú ọjọ́ ìbí o ẹ̀mí yín yó gùn ju ọ̀pá ìbọn lọ láṣẹ èdùmàrè	Normal	82
train_yoruba_02285	bi awon olopa ba mu e ni ona ti o lòdì si òfin o ni ètó láti gba owó gba mábinú ati èbè lenu agbofinro ti o ba mu e	Normal	115
train_yoruba_01487	"""oloshi ni iwo arakunrin yi ##url"	Abuse	33
dev_yoruba_00547	ise owo wa lawa je lasan ni ajanaku fi oju ise wo obo monkeyse bi obo o kuku toro je aguda o je ni abe geesi	Abuse	108
test_yoruba_00569	"""wahala.  wetin we go call this 1 like this. won ti lule won ti n ke ##url"	Abuse	74
dev_yoruba_00533	"""ko kan aiye olorun ju eda lo @ ondo rd ijebu ode ##url"	Normal	55
dev_yoruba_00088	ọwọ́ ọmọdé ò tó pẹpẹ ti àgbàlagbà ò wọ akèrègbè a childs hand cannot reach a high shelf that of an elderly person wont enter the tiny mouth of a gourd no one can do it all we do need one another cooperate and collaborate more	Normal	225
train_yoruba_03164	nínú oríkì orílẹ̀ ó ní ìran tí àjẹ́ pọ̀ sí jù lọ ìran wo ni a olúfẹ̀ b ọ̀bọ̀lọ̀ d ọlọ́pọndà	Normal	91
train_yoruba_03247	"""mc oluomo jade tan fun akanbi omo olodo ide ##url"	Normal	50
train_yoruba_02914	"""sleep sef no gree me after reading all the stories on the tl, god abeg we no know who we offend for this country, but please forgive us, this suffering too much...😥💔 don't let all our efforts be in vain, oluwa o emuwa bori awon oloriburuku agbaya ti won dari ijoba wa yii🤲🏿.amin"""	Abuse	280
train_yoruba_03067	"""to all whom it may concern, ori yin ti daru😡"""	Abuse	46
test_yoruba_00578	"""@username yimmu yimmu yimmu  olodo lodo oju eja🐠 odo oju eja🐠 silati📝 le malo eni lo iwe📚📖 ma sioooo olo ju eja🐠 siooo oloju adan🦇. @username built standard university in kw-st, kodus to dr.abs.tell us the impact of you mentor in nigeria education. erin kakaka kikiki 🤣 🤣🤣"""	Abuse	274
train_yoruba_01074	"""i'm nice until you prove that you're olórí burúkú"""	Abuse	51
train_yoruba_00004	"""block her back oniranu jati jati ##url"	Abuse	39
train_yoruba_03236	mi ò ní ọ̀pá ìtilẹ̀ jẹ́ nǹkan ìjoyé o ohun mo sọ nipé àṣẹ ńbẹ lára ọ̀pá ìtilẹ̀	Normal	78
train_yoruba_02932	"""awon oloshi oloriburuku !!!!!! ogun kill all of them ##url"	Abuse	59
train_yoruba_02366	You can never smell that seat Omo ale jatijati	Abuse	46
dev_yoruba_00430	"""anjuri is who anthony thought he was. the thing dey pain tony to the extent he called anjuri names 🤣🤣🤣. ani olofo lo man binu ologo 👌 just like bode george that sees jagaban in his dreams everyday 🤓🤓 obsession anjuri loma paa anthony lass lass 😁😁😁🙌 ##url"	Abuse	255
train_yoruba_00926	"""in case you have forgotten....  this is a gentle reminder that  i am that ekiti boy....  inn ora lule oo.. ekiti kete..  oh.. you can shoot your shot too.. 👌 ##url"	Normal	164
train_yoruba_00140	"""iya re ati iya to bi iya re ni eranko .. omo oshi ##url"	Abuse	56
dev_yoruba_00439	"""@username ole convicted 🤡🤡🤡, drop your tears. like papa like pikin thief begat thief. ara ile gbewiri awon ole gbogbo. olule convict 🤡🤡🤡. #obidatti2023 #votelp lp lp lp lp ##url"	Abuse	178
test_yoruba_00270	"""ọmọ ológo, ọmọ ológo, wọn fẹ gba ògo mọ́ mi lọ́wọ́, àwọn olofo.  #ltgalbum @username """	Abuse	87
train_yoruba_02936	"""olofo ti ko statement sha! .... remain for police station to write the official one ##url"	Abuse	90
train_yoruba_02981	lodun donald trump gba odidi oju ewe new york times kan lati bu orileede japan	Hate	78
train_yoruba_00794	oro kanka oun talatosi se to fi katosi okobo kii se e ẹ̀sín alátọ̀sí kò sí lọ́wọ́ òkóbó	Abuse	87
train_yoruba_02484	"""🤣🤣😂😂😂 #apc nextlevel na #garri ìjèbú without sugar, groundnut, milk and water #wise up feb 16 # nigeriadecide @ lekki ##url"	Normal	124
train_yoruba_00851	"""that moment when you and your friends are in the gym, and boom - iron drops. the whole hall will erupt and everybody will come through their balcony to shout ""ọmọ àlè, pa'ra ẹ óò, shey o gbọ... bóyá nnkan tí wọn rán ẹ wàá ṣe ni school nìyẹn"" ##url"	Abuse	248
dev_yoruba_00466	"""🤣🤣🤣🤣🤣 @username you need to ban entire air space of nigeria ......we are not fit and proper to run one ! ishe eyan ni ni ishe eranko 🙈 ##url"	Normal	141
train_yoruba_02762	"""olofo!!! 😂  i stan!! ✊🏾 ##url"	Abuse	30
dev_yoruba_00676	"""@username thunder faya your papa! oloriburuku omo irankiran …. sore losers"""	Abuse	76
train_yoruba_00508	"""@username ode ni awon obidiots yen...they don't know anything at all....awon mumu gbogbo"""	Abuse	90
train_yoruba_01347	"""omo ale loun fowo osi juwe ile baba re. don’t worry if you think it’s about being uneducated 👍 ##url"	Normal	101
train_yoruba_00579	aarẹ wa ati gbogbo olori ilu wa ti ọrọ kan ẹ da iyanṣẹ lodi awọn ẹgbẹ olukọ faasiti duro	Normal	88
train_yoruba_01629	"""gbogbo ticket ti lule"""	Normal	23
train_yoruba_02069	abi ile aye yi kọ abi ile aye yi kọ mo ni abi ile aye yi kọ dijú kí o se bi ẹni kú ki o ri bi aye se fẹ ọ tó	Normal	108
test_yoruba_00432	"""@username olódò òsì.  na to dey cause trouble for tl.  if you don't translate that story to my understanding english you will see what i will do to you after dinner"""	Abuse	166
test_yoruba_00054	ó pọn dandan kí ọkọ ó máa fún àwọn ànaa rẹ̀ tí ó ta á lọ́rẹ odindin ọmọ ni nǹkan láti fi ẹ̀mí ìmoore hàn ni èyí kò sì sí ohun tí ó burú bí tọkọtaya bá bẹ òbíi wọn wò nídàákanlọ́dún	Normal	180
train_yoruba_02960	"""eyewitness report has it that that was the last thing the white supremacist said. that what the nigerian said next was ""ori eleyi ti buru"""""	Abuse	140
test_yoruba_00535	"""drop lamba and then deactivates the number of people that can reply.... oshey jare ogbeni sodik"""	Normal	97
train_yoruba_01478	"""@username ahh, eleyi ti shi oro só"""	Abuse	36
train_yoruba_00569	"""okan gbogbo eyin ara bi oni bale  yes daddy yes daddy yes daddy like mumu wey him be 🤣🤣🤣 ##url"	Abuse	95
train_yoruba_02360	"""@username ni awon to ni e werey omo ofo 🤣"""	Abuse	43
train_yoruba_02706	"""@username iya e ni oloriburuku.. because i did not see any insult or curse in my words awon ebi e ni oloriburuku  omo ale  oloshi"""	Abuse	131
train_yoruba_01736	nigeria yi ti gbogbo wa ni ko ma gbo do baje e je ka sowopo ka fi imo sokan gbe ke mii gbe ko ni babe eyin omo iya mi	Normal	117
train_yoruba_02833	"""óní boyfriend kìnnì, ó lulè😥 óní boyfriend kejì, ó lulè🥲 óní boyfriend keta, ó lulè.😩 ó wá n sunkún lórí whatsapp status😪😅 ó ti è sopé òhun kòní boyfriend mo🙄. nu ojú re nu✌️  èmi lókàn🥰"""	Abuse	188
train_yoruba_02463	ọjọ́ kẹ́rin àìkú àkọ́kọ́ ọdún ọmọ aráyé ò ní gba sọ́ńdè lọ́wọ́ wa gbé sátidé fún wa lọ́dún tuntun	Normal	97
train_yoruba_02990	ọmọ ìlú ìjẹ̀bú ni èjìlù àti málàkì àwọn lẹni tó mú egúngún ẹ̀yọ̀ wọ ìlú èkó ní ọdúnun	Normal	85
dev_yoruba_00065	"""on sighting the agẹmọ grotto, the awujale of ìjẹ̀bú òde sent the ogí aláwọ ọba there and the olújàgbórí was installed as the high priest of agẹmọ. #agemo #trendingnow #jagunjagunmovie"""	Normal	185
train_yoruba_03230	ọ̀ràn náà ò le yàtọ̀ sí kí wọn ó pàrokò ará ìlú yó kórajọ wọn yóò yíde kiri ìlú kọrin ọ̀tẹ̀ sí aṣèbàjẹ́	Abuse	103
train_yoruba_02815	ikú ò pé méjì ọ̀kan ṣoṣo àjànàkú tí í migbó kìjikìji ikú tí í pa ọlọ́lá pa tálíkà olóríibúu rẹ̀ kì í bẹ̀rùn ẹnìkan	Abuse	114
train_yoruba_00734	"""those almajiri twitter should borrow their self brain 🧠 ooo before those mumu celebrities will take us for fool... abo oro lanso fun omoluabi"""	Normal	143
dev_yoruba_00298	"""oyinbo yorubas. iya e, baba e, iyalaya e, oloshi, koni da fun iya e, o ya gbami tin ba ni lu aye e baje, try e, o ya na. 😂😂😂 ##url"	Abuse	131
dev_yoruba_00202	ó fi omi abíyá nu wèrè lójú	Abuse	27
train_yoruba_01702	bí aláàfin bá wàjà àwọn òṣìṣẹ́ àfin méje nínú ìṣèlú ẹ̀sìn àti àwọn ọmọ ọ̀dọ̀ aláàfin ma ṣe akin ọkàn tí wọ́n gbọ́dọ̀ gba ẹ̀mí ara wọn ìdí èyí ni láti máà jẹ́ kí àwọn tó súnmọ́ ọba gba ẹ̀bọ̀dè láti ṣe ikú pa ọba titun lórí oyè	Normal	225
train_yoruba_02659	ajá tó rí mọ́tò tó dúró fi araa ẹ̀ bọ ògún ẹ jẹ́ kí á gbọ́ ìkílọ̀ kí á wọ ìbomúbẹnu bí a bá ń jáde	Normal	98
dev_yoruba_00546	"""bbc news yorùbá - baṣọ̀run gáà: àgbà ìjòyè ní ọyọ ilé tó le è yípadà sí ẹranko tó bá wù ú ##url"	Normal	96
train_yoruba_00655	"""awon omo ale ni won mafi owo osi ju we ile baba won.odun egun ma to tan,omo alaagba,a fi owo ra akara lati fi je eko'.mi ori ibi ti omo gambari ti bu abacha,ibb, buhari ri.sugbon awon omo odua aletenuje wa ma soro sala solo si obj.ojo eleya yin fe e de oju wa lo mase.awon oniranu ##url"	Hate	287
dev_yoruba_00044	when u happy with those you work with radiodivapatty moninkanola olayinkaojogbenga lórí follow us	Normal	97
train_yoruba_01176	"""watch and laugh. ""ko si ori buruku ni ijoba jesu, bi eeyan ba she laye, yio jiya lorun"" 🤣🤣🤣 ##url"	Normal	98
train_yoruba_01869	"""@username miscreant..ode .. ethnic bigot oshi.. you this osu....  run away.... ìbínú"""	Abuse	86
train_yoruba_00060	"""kosi omo ale ni ilorin 😂 ##url"	Normal	31
train_yoruba_02060	bbc news yorùbá iléẹjọ́ ìlú èkó fi nwaoboshi sátìmọ́le fún ìkówójẹ	Normal	66
dev_yoruba_00411	"""@username how is your premiership title chase coming?  ọ tí lule! ##url"	Abuse	72
dev_yoruba_00019	"""@username ~ wón ńpe gbogbo ẹranko tí ó ní ìwo, ìgbín naa ńyọ jú. se bí ti ìmọ̀ràn ìgbín ni? ~ all animals with antlers were summoned and the snail thrust itself into attention. was reference the like of antenna on its head? ~ ta lo mo okolo e loyo."""	Abuse	250
train_yoruba_02331	Sanwoolu will thrash and trounce you sir. Atari ajanaku kii seru omode bi tie.	Abuse	78
train_yoruba_01273	"""gbogbo yin ti ya werey ##url"	Abuse	29
train_yoruba_00709	"""@username onkr, ti peter obi ba wole kinni irandiran rę fe gba oloriburuku omo ofo."""	Abuse	85
test_yoruba_00552	"""eleribu ni bobo yí. omo burúkú ni wọn wá. 🤣🤣🤣 ##url"	Abuse	52
train_yoruba_02396	"""@username see as david shaded me in one tweet.  i stay in ikorodu, i'm from ekiti and i was born &amp; went to school in ìjẹ̀bú ode.  kai"""	Normal	139
test_yoruba_00406	kì í burú burú kó má ku ẹnì kan kan mọ́ ní ẹni tí yóó kú la ò mò àṣé èèyan tún le rí olùrànlọwọ nínú irúu wàhálà yìí ọ̀nà àrà lọlọ́run mà fì í rànnìyàn lọ́wọ́ o ọládẹ̀jọ òkédìjíatótó arére  kópa nínú ìdíje yìí  atelewoprize yoruba	Normal	230
train_yoruba_03326	ìgbín ò lè sáré bí ajá ìyẹn ò ní kó máà de ibi tó ńlọ the snail is truly not as fast as the dog yet this wont st	Normal	112
train_yoruba_02146	ilu taa gbe kọ pa wọn nji lu ka too sọ eyi taa gbe kọ giri a drum hung on ones shoulder gets beaten without permission how much more the one hung on a wall saying	Normal	162
train_yoruba_01782	ó ní kí èṣù gbà kẹ́bọ ó dà fẹ́lẹ́bọ a dífá fún òyìnbó ọmọ a tukọ̀lọ́kọ̀ ọmọ a gbẹ́ rebete lóríi rekete	Hate	102
train_yoruba_02758	"""e wa blackmail cr7 pelu emotion.  e wa tan ronaldo wa si man u.  e wa n concede every game.  e wa n je ki goat ma sare kiri bi horse.  e wa n fi oju ronaldo ri radarada.  isinku yin o ni sun reee. 😭😭😭 ##url"	Abuse	207
dev_yoruba_00230	"""oro arsenal da bi ti olowo ba gba iyawo ole…😭😭😭"""	Abuse	49
train_yoruba_00439	"""oloshi ni neymar yi se. always injured around a certain period ##url"	Abuse	69
dev_yoruba_00456	""""" woss! omo to nge yan je leyin shoro pan ore karimi to buru shoro mo. awon eleribu, eni ba l'o mo... . bad energy cleansing,  like purge i cough you!"" - @username my anthem for the week.. #itcouldhavebeenworse #blessed"""	Abuse	221
train_yoruba_03077	"""ojude oba was lit🔥🔥💃💃💯 ijebu ode is the best place to live💯 #ojudeoba #lilkesh #ogunstatefestival2022"""	Normal	103
dev_yoruba_00296	kí ìbọn ó tó gòkè odò oje ewéiná ni a fi í kan orí ọfà tí ọdẹ ńta lu ẹranko igbó oró ewéiná máa ń jó ni tí a ta á sí yoruba ewe	Normal	127
train_yoruba_01553	àmọ̀tẹ́kùn ti lé àwọn ọ̀daràn tó ńda màlúù kúrò ní aleniboro ní ìlú ṣakí ní ìpínlẹ̀ ọ̀yọ́ nítorí aburú ọwọ́ wọn fulani abuja amen what god captain universities zobo ginger deji	Abuse	176
train_yoruba_01027	wọ́n ní ká sọ̀rọ̀ ká bá a bẹ́ẹ̀ ni eegun òótọ́ òpùrọ́ baba òpùrọ́ lẹni náà tó sọ wípé a ò mọ ọlọ́run	Abuse	100
test_yoruba_00423	àgùtàn tó bá bá ajá rìn á jẹ ìgbẹ́ ajá tó bá bá ewúrẹ́ rìn á jẹ èpo iṣu yoruba  a sheep that moves with dogs will eat faeces and a dog that moves with goats will eat yam peelings  be mindful of your close associates  good morning	Normal	229
dev_yoruba_00346	"""ko ni dafun ebo ofo te n gbe kiri.  werey wo lo bere ebo oshi lowo yin?  bastards and demagouges politicizing culture, snacking their heads in tinubu's ass.  so, only apc is lagos, every other aspirant who is not from apc is an enemy?  okan gbogbo yin o ni bale. ##url"	Abuse	269
dev_yoruba_00615	"""i am not even understanding this light again  that is how they let my whipped cream spoilt last week because of this  this week again no light  tanke nepa ori yin buru ni 😡😡😡"""	Abuse	176
train_yoruba_03206	"""now we see why his mumuness was pressed 😅 atenu oshi, onijekuje agablagba eleriibu 😁 igbo eleyi o kwenu kan kan, ode agbalagba oshi ##url"	Abuse	138
dev_yoruba_00729	kábíyèsí ẹni a fẹ́ la mọ̀ a kò mọ ẹni tó fẹ́ ni ng kò bá ẹnikẹ́ni ṣọ̀tá síbẹ̀ ẹnìkan ṣáà gbé òkú sínú ṣọ́ọ̀bù náà kò yé mi rárá kábíyèsí kọ́lá akínlàdéàgbákò nílé tẹ́tẹ́ ó ku ọjọ́ kan	Normal	183
test_yoruba_00045	àwọn irúnmọlẹ̀ lọ́kùnrin wọ̀nyí dáhùnwọ́n la wọn kò fi ìmọ̀ ṣe ti olódùmarè wá á pa á láṣẹ fún wọn ó ní kí wọ́n padà sílé ayé kí wọ́n ó lọ fi ti ọ̀ṣun sẹ̀ngẹ̀sẹ́ olóòyà iyùn ṣe	Normal	176
train_yoruba_01167	E dake jare	Abuse	11
train_yoruba_00343	"""@username ìyá ẹ̀ àti bàbá ẹ ni ghost 👻👻👻  oloriburuku werey"""	Abuse	61
train_yoruba_02032	"""54. ejinrin - loofi ogunmude founded ejinrin around 1619  55. eputu lekki - ogunfayo  56. orimedu ibeju/lekki - ladejobi left ife to okegun then crossed the lekki lagoon.  57. akodo - oyemade ogidigan  58. offin - liyangu of ife.  59. ibonwon - soginna from ijebu ode. ##url"	Normal	275
train_yoruba_01062	"""@username oloriburuku ni yin"""	Abuse	30
test_yoruba_00200	"""the ones wey he don cry with argentina jersey nkor? oriyin ti gbale! eyin oniro buruku yi ##url"	Abuse	96
train_yoruba_01211	"""won soro eranko to ni iho, igbin na yanju. ta lo mo e🤔 ##url"	Abuse	61
train_yoruba_02422	olorun nikan lo n funni ni oláwealth olorun nikan lon funni ni olàfortune olorun nikan lon funni ni òlaposterity kabiesi olorun only god can give somebody wealth only god give somebody fortune and only god bestow a worthy posterity	Normal	231
train_yoruba_03315	O ti lule. You no kuku understand wetin I tweet.	Abuse	48
train_yoruba_03165	"""awa na ti fine ri,ole lo ji iphone wa lo ##url"	Normal	47
train_yoruba_02880	àbọ̀ ọ̀rọ̀ la ńsọ fún ọmọlúwàbí tó bá dénú rẹ̀ á dodindia word is enough for the wise yoruba proverb	Normal	100
train_yoruba_01904	"""sofè fidí gbà iphone 12pro max  abi oshí fèmà lò tòwò è nà 🤔   💨"""	Abuse	66
train_yoruba_00714	kò sí látẹ olówó kò rí ọmọ rà ibi tí ó mọ ní í jẹ́ ọmọ ọmọ ẹni kò ṣe ìdí bẹ̀ bẹ̀rẹ̀ kí á fi ìlẹ̀kẹ̀ sí ti ẹlòmíràn	Normal	114
train_yoruba_01452	"""@username werey làwọn eleyi ni, 🤣🤣🤣ṣe wọn lé fún ra wọn space ni. àwọn ọmọ ìlú àti koko😁😁😁"""	Abuse	92
train_yoruba_00073	"""omo ti ya werey ajeh🤣🤣 ##url"	Abuse	29
train_yoruba_01663	"""now you are protecting your tweets, awon oloshi jati jati 😪😪🤦‍♂️"""	Abuse	66
train_yoruba_02004	"""oshe kini lule.        oshe keji lule.     ejor.  ema jeko soro mo.  #palavaspace"""	Normal	83
train_yoruba_01895	lórí ìdúró lọ́dọ̀ọ mèsúyà ńbẹ̀ lẹnìkan ti ní àfiṣe làìsan wèrè ọmọdé yìí kò sì rí bẹ́ẹ̀ rárá gbogbo àgànná kọ́ ni àsàsí	Abuse	119
train_yoruba_00715	"""@username olofo ni e"""	Abuse	22
dev_yoruba_00221	"""@username imagine this mùmú!🤷🏾‍♂️🤣 ọrọ ẹ kòle jọmí l'ójú, ẹni a fẹ́ sunjẹ lọ̀rọ̀ ẹ, tó tún ń f'epo para, yíó báa lè tètè jóná gbúrúgbúrú ni. òpònú ayíràdà, onígbèéraga!!!😒😏😠😡"""	Abuse	176
train_yoruba_02436	tí lágídò bá ńfò láti orí igi kan sí èkejì àwọn tó ńwòó ló rò pé eré ló ńṣe òun fúnra ra rẹ̀ mọ̀ pé akọ iṣẹ́ lòun ńṣe    yoruba	Normal	127
test_yoruba_00051	ó sọ lánàá nígbàtí a jọ ń ṣe àjorò nípa ìṣẹ̀lẹ̀ àná ó ní báwo ni ẹ ṣe máa sọ fún mi pé ọ̀pá ọ̀rànmíyàn ló tóbi bẹ́ẹ̀	Normal	116
dev_yoruba_00063	"""@username what about   4km ọba erinwole road   lga: sagamu   7.65km mobalufon/ejinrin oluwalogbon road   lga: ijebu ode  27km ejinrin-idowa-awa-ibefun-itoikin road.   lga: odogbolu  6.4km molipa express - ibadan road  lga: ijebu-ode   8km atan-eruwon road.   ijebu north east lg"""	Normal	280
test_yoruba_00314	"""15yrs for whoever pays ransom to kidnappers 🤣 olofo niyin"""	Abuse	59
train_yoruba_01192	"""lmao omo ale ni bobo yen ##url"	Abuse	31
train_yoruba_01008	"""ko ni ra igba fun e o de ma ya werey ni  oloriburuku ##url"	Abuse	59
train_yoruba_02890	"""en’ire lo… 💐💐💐💐💐💐💐💐 otunba michael olasubomi balogun  olori omoba akile ijebu  grandmasters of banking  a man of impeccable class, elegance and poise… indeed one of a kind. rest in peace sir and god’s comfort to the entire family and fcmb  🙏🏿🙏🏿🙏🏿 ##url"	Normal	253
train_yoruba_03281	a ṣí ipa ló di aṣípa oní ọ̀pá ló di ọlọ́pàá ló di ìjọba	Normal	55
test_yoruba_00380	èṣù ọlá ìlú kì í ṣe sátánì satan gẹ́gẹ́ bí gbogbo wa ṣe ró bíǹkan ni a ti gbé ọmọ ọba fún ọ̀ṣun	Normal	95
train_yoruba_02239	"""@username olodo ni o ooo🤣🤣🤣🤣🤣"""	Abuse	31
test_yoruba_00010	ọmọ ọba ìlú ni ajénifújà jẹ́ kí ogun tó kó ìlú wọn tí ó rán baba rẹ lọ sọ̀run tí ó sì sọ dí ẹrú kí ó tó gba ibẹ̀ dé oko	Normal	119
train_yoruba_01155	"""olori palaba bi sileeti omo skul, gbe sun mo pleya, o sa idi ofo se'yin.  so, what i was saying is you fought hard, you defended well, but football is unjustly sometimes, try again next year. ##url"	Abuse	198
train_yoruba_03410	hrw ọ̀pẹ́lọpẹ́ orógbó tí mo jẹ inú fẹ́ máa ro mí ọ̀tá ì bá yọ̀ mí wọ́n á ní alákọrí ọmọ́ ti lọ kò kàn wọ́n bí mo bá kú kí n lọ wo araà mi sàn ta ló mọ ẹni tí ikú ti pa lẹ́yìn tí ó mu irú nǹkan báyìí	Abuse	198
dev_yoruba_00053	ọlọ́gbọ́n ni í fi ọ̀ràn elòmíràn kọ́gbọ́n òmùgọ̀ á fi tirẹ̀ kọ́gbọ́n  it is a wise person who learns from the exper	Normal	115
test_yoruba_00729	"""are you ready to save big?   addas mall is turning 4 this month and we're celebrating with the biggest sales event of the year.   .  .  . #bawamustgonow #100millionmanmarchforobidatti obiano #tinubuinborno gcfr osinbajo president buhari el rufai festus keyamo eleyi ganduje ortom ##url"	Normal	286
dev_yoruba_00285	bẹ́ẹ̀ ni a kì í gba onídùúró fún un ká tóó yá wọn òótọ́ inú la fi ń ṣe é ìlọsíwájú àwọn èèyànan wa la sì ń wá awó máa ń ṣòtítọ́ tí wọ́n fi máa kú ni bí awó bá kú bí wọ́n ṣe máa ń sìnkú ara wọn pàápàá dáa púpọ̀ mo láìkì rẹ̀ ganan	Normal	228
train_yoruba_00085	"""@username òlóribùrúkù òmó alé jàtí jàtí you keep mentioning historians without providing any single article from as them as basis you’re rather going to google to make quick searches and coming back with screenshots and you expect me to take you seriously? dfkm! 😭😭😭🤣🤣🤣🤣"""	Abuse	272
train_yoruba_01327	"""ati barca o; ati real madrid o, ori yin daru loni 😫😓😫😓"""	Abuse	56
train_yoruba_02057	"""@username this is the statement you made that will put you to prison forever.. sebi you be warrior ba.?  you go shalaye tire..  oloriburuku oloshi elenu ja wire. ##url"	Abuse	168
train_yoruba_00179	"""@username ogun tí mú eleyi ó 😂"""	Normal	32
train_yoruba_02508	"""sho wa nbę. o wa nbe. @ ijebu ode ##url"	Normal	40
dev_yoruba_00640	oníṣẹ́ìròyìn ní nàìjíríà agbébọnrìn pa lawrence okojie ń benin ńnú oṣù agẹmọ ọmọẹgbẹ́ ọkùnrin dìgbòlu oníròyìn ọ̀gbẹ́ni ferdinand osakwe wón yìnbọn pa á lóṣù èbìbì ọdún ní benin agbanipa pa oníròyìn bayela famous giobaro lóṣù igbe	Normal	230
train_yoruba_03364	"""normal levels.   sanity ni koko. mio le wa ya weyrey nitori ife oshi kan. ##url"	Abuse	80
train_yoruba_01486	ẹlẹ́yàmẹ̀yà ò dáa nínú ọ̀rọ̀ òṣèlú rárá bá á bá fẹ́ móhun tó dáa bọ̀ níbẹ̀ èmi kì í ṣe íbò haúsá ni mí èétijẹ́ tọ́mo yorùbá yóò máa ṣèjọba lórí wa ẹ jẹ́ á pàyẹn tì ìbá dára ká forí ìkookò ṣọ̀ọ́dun   asayanewi atelewo yorubabooks yoruba	Normal	235
train_yoruba_02208	"""help me beg @username to remove the padlock in his account. we are not done. olofo. oloriburuku… you think you can change handle. ofo ni wa se ##url"	Abuse	149
test_yoruba_00590	"""òní kati kati rada rada, àlágàbà gẹ̀bé. afọ́jú olóore gùn igi ẹni ibí tí a kì jí rí.....smh #elofokanbale #cityboyiscoming #swaga2023 #bat2023 ##url"	Abuse	149
train_yoruba_02499	"""@username 😆 olodo upon 30"""	Abuse	27
train_yoruba_01646	"""ọmọ àlè, abi etí takété bí i sọ́ọ̀sì oko;  yoruba and insult👇👇👇 ##url"	Abuse	70
train_yoruba_00401	"""landlord: go up and call your dad for me me: he is not home landlord: i said go and call your debtor father for me.... ""oloshi, o fè bá ilè mi jè  me: ##url"	Abuse	157
test_yoruba_00422	njẹ o mọ njẹ o mọpe kò lẹtọ fún ọlọpa ọkunrin lati wa ẹru tabi ara obinrin o lẹtọ ki ọlọpa ọkunrin yẹ ọkunrin wo ki ọlọpa obirin si yẹ obirin wo lai si iwa palapala kankan	Normal	171
train_yoruba_00442	"""oloburuku omo ale ##url"	Abuse	24
dev_yoruba_00450	in the early arrival of the portuguese traders in the coast of benin in s yorùbá nation had some developed states such as ifẹ̀ ìjẹ̀búòde òwu èkìtì ọ̀yọ́ ìlá òdeòndó ọ̀wọ̀ the ọba of benin sent envoys to ọ̀rọ̀gún of ilé ìlá ọọ̀ni of ifẹ̀ ewì of adó	Normal	247
train_yoruba_02086	"""@username ma gbade bo seko. apc ti lule"""	Abuse	41
train_yoruba_03105	"""buhahhhhahhahhahahhahhahha!!! weyrey wa ni gbogbo ara ẹ́ ! 🤣🤣🤣🤣🤣 ##url"	Abuse	71
test_yoruba_00595	ṣè bí wọ́n ní lálá tó ròkè ilẹ̀ ló ń bọ̀ hmm	Normal	44
train_yoruba_01856	"""just posted a photo @ igando oloja, ibeju lekki ##url"	Normal	54
train_yoruba_02602	"""🙄sebi ori gbogbo wa ti daru ni ##url"	Abuse	37
train_yoruba_00949	"""@username awon eleyi buru"""	Abuse	27
dev_yoruba_00067	"""congratulations to  1.  otunba gbenga daniel (ogun east/ijebu/remo)  2.  mr. salisu afọlábí (ogun central/ẹgba)  3. senator solomon olamilekan adéọlá  yayi (ogun west/yewa/aworis)  as the newly elected senators in ogun state. ##url"	Normal	232
test_yoruba_00382	Ori gbogboyin ti daru	Abuse	21
train_yoruba_02464	"""@username you will never get help ...you and ur father will d!e a horrible death... oloriburuku omo ati baba ofo"""	Abuse	114
train_yoruba_02954	a sì gbọ́ ńpa àwọn tí a ṣiṣẹ́ abẹ fún tó rán wọn lọ ọ̀run làlà àwọn tó ye iṣẹ́ abẹ ò tó àwọn tó kù	Normal	99
train_yoruba_02826	"""oloshi oshiomile disgraced when he went to represent emi lokan to deliver his address. this is a new nigeria 🇳🇬 in action ##url"	Abuse	128
test_yoruba_00664	"""olúwatóbilọ́ba and ọláídé are getting married 💕 ... bride @username groom @username planner @username photography @username ... #tlaffairs 💥💥 ... #seemieevents @ ijebu ode ##url"	Normal	178
train_yoruba_01877	"""oponu ni bobo yí  you are such a nuisance and i hope your loved ones go through the violence people went through in this election  oloriburuku ọmọ àlè jatijati ##url"	Abuse	166
train_yoruba_01115	"""una no frown when they were snatching ballot boxes  orí yín daru ##url"	Abuse	71
train_yoruba_01870	ẹni tó jẹ panla tí ò tayín bó jẹ gbèsè kò ní san án apc ṣe bẹbẹ nílùú èkó afọ́jú ganan mọ̀ ẹ wo ojú ilẹ̀ kí ẹ tó tẹlẹ̀	Abuse	119
train_yoruba_01442	ojojo oni sowo koma ma na oja oluwa mu mi se konge ore ma jen folore mi sota maje fota solore hungry me speak ni oo but i say a big amen to the above statement	Normal	159
dev_yoruba_00209	"""awòn òniranu gbogbo pasitor oni ro bùrúkú, fake prophesy ##url"	Abuse	63
