pair_id,language,toxic_input,detox_output,prediction,sim,fl,is_copy,sta,j,model
am_24,am,ጉራ ብቻ ግንቦት ሃያ መከበር ካቆመ ሶስት ዓመት ሞላው ተመስገን አንተም ዝም ብለህ አለቃቅስ,ወሬ ብቻ አታብዙ  ግንቦት ሃያ መከበር ካቆመ ሶስት ዓመት ሞላው ተመስገን አንተም ዝም ብለህ አታዉራ,ጉራ ብቻ ግንቦት ሃያ መከበር ካቆመ ሶስት ዓመት ሞላው ተመስገን አንተም ዝም ብለህ አለቃቅስ,1.0,0.7821795520289424,True,1.0,0.9273931840096474,mt5_seed_2024
am_25,am,ግባና ታገላ  እዛ ያለን የገበሬ ልጅ መቆመሪያ ማድረግ ሳይሆን ገብተህ መታገል ነው። ያ ነው ጀግነት። ጥግ ላይ ቆሞ መሞጣሞጥ አያስፈልግም ይሄ የፍቅር ክሊኒክ አይደለም ገብተህ ተጋፈጥ።,ግባና ታገላ እዛ ያለን የገበሬ ልጅ መቀለጃ ማድረግ አያስፈልግም። ጥግ ላይ ቆሞ ማውራተ ጀግና አያስብልም፡፡ ይሄ የፍቅር ክሊኒክ አይደለም ገብቶ መታገልን ይጠይቃል።,ግባና ታገላ እዛ ያለን የገበሬ ልጅ መቆመሪያ ማድረግ ሳይሆን ገብተህ መታገል ነው። ያ ነው ጀግነት። ጥግ ላይ ቆሞ መሞጣሞጥ አያስፈልግም ይሄ የፍቅር ክሊኒክ አይደለም ገብተህ መታገል ነው። ያ ነው ጀግነት።,0.9886397,0.522414480224823,False,1.0,0.8370180641861674,mt5_seed_2024
ar_26,ar,أنت غبيا بما فيه الكفاية لفهم الدعابة.,أنت لست ذكيًا بما فيه الكفاية لفهم الدعابة.,أنت غبيا بما فيه الكفاية لفهم الدعابة.,1.0,0.7515948602210198,True,1.0,0.9171982867403399,mt5_seed_2024
ar_27,ar,أهؤلاء الأثرياء الساقطين، ماذا نفعل الآن، نفرض عليهم ضرائب؟,أهؤلاء الأثرياء، ماذا نفعل الآن، نفرض عليهم ضرائب؟,أهؤلاء الأثرياء، ماذا نفعل الآن، نفرض عليهم ضرائب؟,0.97972167,1.0,False,1.0,0.9932405551274618,mt5_seed_2024
ar_28,ar,أوه، انها موافقة zuker، نحن غبيون جدا لنصدقك على أية حال.,أوه، انها موافقة zuker، نحن غبيون جدا للن نصدقك على أية حال.,أوه، انها موافقة zuker، نحن غبيون جدا لنصدقك على أية حال.,1.0,0.9130666617768219,True,1.0,0.9710222205922739,mt5_seed_2024
ar_29,ar,أيا كان ما لدي من روث تركه وحده.,لدي عملي الخاص لأقوم به,أيا كان ما لدي من روث تركه وحده.,1.0,0.13464056197104926,True,1.0,0.7115468539903498,mt5_seed_2024
ar_30,ar,ابتلشنه كل ساقط ولاقط قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك وصخه لاتعمم على الناس,ابتلشنه كل شخص قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك سيئة لاتعمم على الناس,ابتلشنه كل ساقط ولاقط قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك وصخه لاتعمم على الناس,1.0,0.8078824673236251,True,1.0,0.9359608224412085,mt5_seed_2024
ar_31,ar,الخسيس متحسف ع التداول والبقاء فوق ٨٦١٤ وده يرجع يتأكد منها قبل نهاية الجلسه والمزاد ويشاور عليها يمسكها ولا يشرمها 😎,متحسف ع التداول والبقاء فوق ٨٦١٤ وده يرجع يتأكد منها قبل نهاية الجلسه والمزاد ويشاور عليها يمسكها ولا يشرمها 😎,الخسيس متحسف ع التداول والبقاء فوق ٨٦١٤ وده يرجع يتأكد منها قبل نهاية الجلسه والمزاد ويشاور عليها يمسكها ولا يشرمها 😎,1.0,0.9866174677833744,True,1.0,0.9955391559277915,mt5_seed_2024
ar_32,ar,الف مرة قلتلك .. لا قلت مقدر! قصدي مقدر احيا يا جاهل بلاك 💙,الف مرة قلتلك .. لا قلت مقدر! قصدي مقدر احيا يا فهيم بلاك 💙,الف مرة قلتلك .. لا قلت مقدر! قصدي مقدر احيا يا جاهل بلاك 💙,1.0,0.8524214629913908,True,1.0,0.9508071543304636,mt5_seed_2024
ar_33,ar,الله ابدع بالدوري تأخذ افضل لاعب علطول وعندنا اي لاعب يبدع قالو دوري هبايل ههههههههههههههههههههه…,الله ابدع بالدوري تأخذ افضل لاعب علطول وعندنا اي لاعب يبدع قالو دوري مبتدئين ههههههههههههههههههههه…,الله ابدع بالدوري تأخذ افضل لاعب علطول وعندنا اي لاعب يبدع قالو دوري هبايل ههههههههههههههههههههه...,0.9965211,0.8761654150401031,False,1.0,0.9575621767810475,mt5_seed_2024
ar_34,ar,ترامب كاذب ومجنون.,ترامب ليس صادق.,ترامب كاذب ومجنون.,1.0,0.2306311966393388,True,1.0,0.743543732213113,mt5_seed_2024
ar_35,ar,حسنا، تبا، إقضي عليهم إذا.,حسنا، من أن نتخلص منهم إذا,حسنا، تبا، إقضي عليهم إذا.,1.0000001,0.26843991853754207,True,1.0,0.7561466792489439,mt5_seed_2024
ar_36,ar,طب ايه واحنا رحنا فين يا شراميط,طب ايه واحنا رحنا فين,طب ايه واحنا رحنا فين يا شراميط,1.0,0.899811017909006,True,1.0,0.9666036726363353,mt5_seed_2024
ar_37,ar,غير صحيح لان قردوغان في ورطه,غير صحيح لان أردوغان في ورطه,غير صحيح لان قردوغان في ورطه,1.0,0.821044046215671,True,1.0,0.9403480154052236,mt5_seed_2024
ar_38,ar,قسم بالله اغبى قرار تحكيمي شفته بحياتي يلعن ابوك ياكلب,قسم بالله اغبى قرار تحكيمي شفته بحياتي,قسم بالله اغبى قرار تحكيمي شفته بحياتي يلعن ابوك ياكلب,1.0,0.9188293730024353,True,1.0,0.9729431243341451,mt5_seed_2024
ar_39,ar,كييف بلنتي ذي يلعن امك ياحكمم,كييف بلنتي ذي يرحم امك ياحكمم,كييف بلنتي ذي يلعن امك ياحكمم,1.0000001,0.7361745519926298,True,1.0,0.9120582237339732,mt5_seed_2024
ar_40,ar,لا لا لا الحكم ده غبي اوي كده ليه,لا لا لا الحكم ده جاهل اوي كده ليه,لا لا الحكم ده غير مدروس اوي كده ليه,0.88097775,0.6205481936427187,False,1.0,0.8338419811557475,mt5_seed_2024
ar_41,ar,لماذا لا تنزل ياحمار وتحتج على ذلك.,لماذا لا تنزل وتحتج على ذلك,لماذا لا تنزل ياحمار وتحتج على ذلك.,1.0,0.805461694979225,True,1.0,0.9351538983264084,mt5_seed_2024
ar_42,ar,لهذا السبب تخليت عن التدريس بسبب المتخلفين أمثالك,لهذا تخليت عن التدريس بسبب شخص مثلك,لهذا السبب تخليت عن التدريس بسبب المتخلفين أمثالك,1.0,0.6228727489667226,True,1.0,0.8742909163222409,mt5_seed_2024
ar_43,ar,لورين، عملية تفكيرك سخيفة.,لورين، عملية تفكيرك ضعيفة.,لورين، عملية تفكيرك غير مدروس.,0.9289664,0.699269495382316,False,1.0,0.8760786327966077,mt5_seed_2024
ar_44,ar,ليفا ممكن بس ايمبابي؟؟😂😂 عشان سجل هاتريك في برشلونة وكم هدف في هبايل فرنسا!,ليفا ممكن بس ايمبابي؟؟😂😂 عشان سجل هاتريك في برشلونة وكم هدف في مبتدئين فرنسا!,ليفا ممكن بس ايمبابي؟؟😂😂 عشان سجل هاتريك في برشلونة وكم هدف في هبايل فرنسا!,1.0,0.8554061852688537,True,1.0,0.9518020617562847,mt5_seed_2024
ar_45,ar,ميسي ظُلم بادارة كارثية ومدرب غبي ، لن يبقى ميسي في البرسا بهذا الطموح والعشوائيه !! #برشلونه_بايرن_ميونخ,ميسي ظُلم بادارة كارثية ومدرب ساذج، لن يبقى ميسي في البرسا بهذا الطموح والعشوائيه !! #برشلونه_بايرن_ميونخ,ميسي ظُلم بادارة كارثية ومدرب غبي ، لن يبقى ميسي في البرسا بهذا الطموح والعشوائيه !! #برشلونه_بايرن_ميونخ,1.0,0.9274244695775842,True,1.0,0.9758081565258614,mt5_seed_2024
ar_46,ar,هتعدي الخط الأحمر امتئ ي قردوغان مرة 50 يوم,هتعدي الخط الأحمر امتئ ي أردوغان مرة 50 يوم,هتعدي الخط الأحمر امتئ ي قردوغان مرة 50 يوم,1.0,0.8892342714211785,True,1.0,0.9630780904737262,mt5_seed_2024
ar_47,ar,هذا الرجل يعرف كيف يقتل الشيوعيين مثل لا أحد آخر!,هذا الرجل يعرف كيف يتعامل مع الشيوعيين مثل لا أحد آخر!,هذا الرجل يعرف كيف يقتل الشيوعيين مثل لا أحد آخر!,1.0,0.7918154757055624,True,1.0,0.9306051585685209,mt5_seed_2024
ar_48,ar,هذه ليست سياسة، هذه ليست سوى ثور مغرور للجماهير الجاهلة.,هذه ليست سياسة,هذه ليست سياسة، هذه ليست سوى ثور مغرور للجماهير الجاهلة.,1.0,0.5740637999473606,True,1.0,0.8580212666491202,mt5_seed_2024
ar_49,ar,هيا شوف بنفس الوقت اللي كهرمان قال لسنجار مابغا القصر الهطف ناره سلمت القصر لابوها الا لعنة الله عليكم,هيا شوف بنفس الوقت اللي كهرمان قال لسنجار مابغا القصر الهطف ناره سلمت القصر لابوها,هيا شوف بنفس الوقت اللي كهرمان قال لسنجار مابغا القصر الهطف ناره سلمت القصر لابوها الا لعنة الله عليكم,1.0,0.9533963849416183,True,1.0,0.984465461647206,mt5_seed_2024
ar_50,ar,وهل الشريف يسمع لكلام شراميط من هي اليسا,وهل الشريف يسمع لكلام ساقطات من هي اليسا,وهل الشريف يسمع لكلام شراميط من هي اليسا,1.0,0.7273814389324679,True,1.0,0.9091271463108227,mt5_seed_2024
ar_51,ar,يا فتى، ذلك الفتى وغد محظوظ.,ذلك الفتى في محظوظ,يا فتى، ذلك الفتى وغد محظوظ.,1.0000001,0.5661724965324425,True,1.0,0.8553908719139107,mt5_seed_2024
de_52,de,#Diesel-#Fahrverbote: Wie vorhergesagt nimmt ihnen das #Globalisten-#Dreckspack jetzt leistbare #Mobilität &amp; zerstört dt. Schlüsselindustrie,#Diesel-#Fahrverbote: Wie vorhergesagt nimmt ihnen das #Globalisten-Gruppe jetzt leistbare #Mobilität & zerstört dt. Schlüsselindustrie,#Diesel-#Fahrverbote: Wie vorhergesagt nimmt ihnen das #Globalisten-#Dreckspack jetzt leistbare #Mobilität &amp; zerstört dt. Schlüsselindustrie,1.0,0.8994441681167392,True,1.0,0.9664813893722464,mt5_seed_2024
de_53,de,Also wenn die Türken bei euch so kacke sind kann ich auch nix machen 😂,Also wenn die Türken bei euch so drauf sind kann ich auch nix machen 😂,Also wenn die Türken bei euch so kacke sind kann ich auch nix machen 😂,1.0,0.861625356529167,True,1.0,0.9538751188430558,mt5_seed_2024
de_54,de,Bei diesen Kölner Staatsoberhäupter sind die Kölner verloren...oder verständlicher:...voll im Arsch..!!,Bei diesen Kölner Staatsoberhäupter sind die Kölner verloren...!!,Bei diesen Kölner Staatsoberhäupter sind die Kölner verloren...oder verständlicher:...voll im Arsch..!!,1.0000001,0.8742334937081062,True,1.0,0.9580778709724652,mt5_seed_2024
de_55,de,Danke für die billigen Phrasen.Zum Kotzen!,Danke für die leeren Worte. Gefällt mir nicht!,Danke für die billigen Phrasen.Zum Kotzen!,1.0,0.3116895409021197,True,1.0,0.7705631803007066,mt5_seed_2024
de_56,de,Das ist die Folge wenn Schwachmaten wie Laschet und Konsorten Politik machen! 😨 👎,Das ist die Folge wenn Leute wie Laschet und Konsorten Politik machen! 😨 👎,Das ist die Folge wenn Schwachmaten wie Laschet und Konsorten Politik machen! 😨 👎,1.0,0.8585417976568013,True,1.0,0.9528472658856004,mt5_seed_2024
de_57,de,"Die Laien-Ministerin kann zwar nicht mehr ""werfen"", aber sie erzeugt bei. mir Geilheit: ""den Umschalter zu nutzen.""","Die Laien-Ministerin kann zwar nicht mehr ""werfen"", aber sie erzeugt bei. mir Interesse: ""den Umschalter zu nutzen.""","Die Laien-Ministerin kann zwar nicht mehr ""werfen"", aber sie erzeugt bei mir Geilheit: ""den Umschalter zu nutzen.""",0.97558546,0.8592610611605365,False,1.0,0.9449488406077927,mt5_seed_2024
de_58,de,"Die liebt Wahlkampf, andere lieben ihre Familien. Zum kotzen, was die SPD alles tut, um an der Macht zu kleben.","Die liebt Wahlkampf, andere lieben ihre Familien. Erstaunlich, was die SPD alles tut, um an der Macht zu bleiben.","Die liebt Wahlkampf, andere lieben ihre Familien. Zum kotzen, was die SPD alles tut, um an der Macht zu kleben.",1.0,0.8006133780860263,True,1.0,0.9335377926953421,mt5_seed_2024
de_59,de,"Die linksgrün-versiffte Mischpoke in Berlin wird sich noch wundern, wenn die #Rapefugees im Sommer so richtig abgehen. Deustche Mädels,..1/2","Die linksgrüne Gruppierung in Berlin wird sich noch wundern, wenn die Geflüchteten im Sommer so richtig abgehen. Deustche Mädels,..1/2","Die linksgrün-versiffte Person in Berlin wird sich noch wundern, wenn die #Rapefugees im Sommer so richtig abgehen. Deustche Mädels,..1/2",0.95626897,0.7658505212641713,False,1.0,0.9073731624873796,mt5_seed_2024
de_60,de,"Gabriel, was bist Du für ein scheinheiliger Außerrandundband-Minister.. Verkaufst Deine Demokratie an das Sultanat. Raus mit Dir.","Gabriel, was bist Du für ein unaufrichtiger Außerrandundband-Minister.. Verkaufst Deine Demokratie an das Sultanat.","Gabriel, was bist Du für ein scheinheiliger Außerrandundband-Minister.. Verkaufst Deine Demokratie an das Sultanat. Raus mit Dir.",1.0,0.87116062933294,True,1.0,0.95705354311098,mt5_seed_2024
de_61,de,Haha das waren welche am Flughafen typische Grünen Wähler. Bis aufs Mark blöde,Haha das waren welche am Flughafen typische Grünen Wähler.,haha das waren welche am Flughafen typische Grünen Wähler. Bis aufs Mark blöde,0.9868238,0.9170797701094348,False,1.0,0.9679678557784622,mt5_seed_2024
de_62,de,Hatte Yücel am Ende doch recht..?...ich bleibe bei meiner Aussage: 80% der deutsche sind verblödete Schwachsinnige... Ihnen ist 🇩🇪egal...!!,Hatte Yücel am Ende doch recht..?...ich bleibe bei meiner Aussage: 80% der deutsche sind ungebildete Leute... Ihnen ist 🇩🇪egal...!!,Hatte Yücel am Ende doch recht..?...ich bleibe bei meiner Aussage: 80% der deutsche sind uninformiert... Ihnen ist 🇩🇪egal...!!,0.97594106,0.8610616098459196,False,1.0,0.9456675572731639,mt5_seed_2024
de_63,de,"Hinweis: Wer wegen Nadalnys angeblicher Vergiftung nun Nordstream Gas ablehnt ,muss wegen dem tatsächlich getöteten Kashoggi auf das Saudi Öl verzichten Ihr Heuchler. #staatsTV","Hinweis: Wer wegen Nadalnys angeblicher Vergiftung nun Nordstream Gas ablehnt ,muss wegen dem tatsächlich getöteten Kashoggi auf das Saudi Öl verzichten. #staatsTV","Wer wegen Nadalnys angeblicher Vergiftung nun Nordstream Gas ablehnt ,muss wegen dem tatsächlich getöteten Kashoggi auf das Saudi Öl verzichten Ihr Heuchler. #staatsTV",0.94827735,0.9229480171505601,False,1.0,0.9570751237969924,mt5_seed_2024
de_64,de,"Ich wünsche mir für sie, dass eine Großfamilie aus ""Syrien""  einzieht. Leider wäre solch eine kleine,  schlecht ausgestattete Wohnung für die neuen Herrenmenschen keine artgerechte Haltung....","Ich wünsche mir für sie, dass eine Großfamilie aus ""Syrien"" einzieht. Leider wäre solch eine kleine, schlecht ausgestattete Wohnung für die neuen Herrenmenschen nicht geeignet...","Ich wünsche mir für sie, dass eine Großfamilie aus ""Syrien"" einzieht. Leider wäre solch eine kleine, schlecht ausgestattete Wohnung für die neuen Herrenmenschen keine Artgerechte Haltung....",0.9980968,0.9094117039194972,False,1.0,0.9691695092039397,mt5_seed_2024
de_65,de,Ich würde Grüne mit einem Geschwür am Arsch der Welt bezeichnen. Ist aber meine persönliche Meinung. Ein Geschwür kann einen Körper zerstören oder ein ganzes Land.,Ich würde Grüne mit einem Geschwür der Welt bezeichnen. Ist aber meine persönliche Meinung. Ein Geschwür kann einen Körper zerstören oder ein ganzes Land.,Ich würde Grüne mit einem Geschwür am Arsch der Welt bezeichnen. Ist aber meine persönliche Meinung. Ein Geschwür kann einen Körper zerstören oder ein ganzes Land.,1.0,0.9697988883693298,True,1.0,0.9899329627897767,mt5_seed_2024
de_66,de,Ist mir scheissegal was der blöden Puppe angezogen wurde....Hauptsache Kent trägt eine Reichsuniform...!!,Ist mir egal was der Puppe angezogen wurde....Hauptsache Kent trägt eine Reichsuniform...!!,Ist mir scheissegal was der Puppe angezogen wurde....Hauptsache Kent trägt eine Reichsuniform...!!,0.96362054,0.9500787919154553,False,1.0,0.9712331117984583,mt5_seed_2024
de_67,de,"Martin Schulz ist nichts, kann nichts und taugt nichts.Ein totaler. Versager, schon in der Schulzeit. Und trockener Alkoholiker.","Martin Schulz kann nichts und taugt nichts.Ein totaler. Versager, schon in der Schulzeit. Und trockener Alkoholiker.","Martin Schulz ist nichts, kann nichts und taugt nichts. Ein totaler. Versager, schon in der Schulzeit. Und trockener Alkoholiker.",1.0000001,0.9549224407399447,False,1.0,0.9849741866497448,mt5_seed_2024
de_68,de,Ralle du alter Mülleimer lebst ja immer noch...dachte das zeitliche hat dich gesegnet.... Bist halt eine zähe Unkrautwurzel,Ralle du lebst ja immer noch...dachte das zeitliche hat dich gesegnet.... Bist halt eine zähe Persönlichkeit,Ralle du alter Mülleimer lebst ja immer noch...dachte das zeitliche hat dich gesegnet.... Bist halt eine zähe Unkrautwurzel,1.0,0.8119098898389419,True,1.0,0.9373032966129807,mt5_seed_2024
de_69,de,"Seit wenigen Stunden zurück in Deutschland, was für eine lächerliche, manipulierte und verlogene Parteienlandschaft um Murksels Thron.","Seit wenigen Stunden zurück in Deutschland, was für eine nicht ernstzunehmende, manipulierte und unehrliche Parteienlandschaft um Merkels Thron.","Seit wenigen Stunden zurück in Deutschland, was für eine lächerliche Parteienlandschaft um Murksels Thron.",0.9379518,0.6647521358577652,False,1.0,0.8675679796883875,mt5_seed_2024
de_70,de,"So sollten sich alle Politiker äußern und nicht dieses verlogene Emotionsgeschwafel, was die Lügenbrut gerne abläßt !","So sollten sich alle Politiker äußern und nicht dieses verlogene Emotionsgerede, was die Politiker gerne ablassen !","So sollten sich alle Politiker äußern und nicht dieses Emotionsgeschwafel, was die Politiker gerne abläßt !",0.9451659,0.7701718566870772,False,1.0,0.90511257642031,mt5_seed_2024
de_71,de,"Was für Bullshit. Wenn er mit Wissen und Unterstützung von Merkel gehandelt hat, dann ist das ein Skandal der gesamten Bundesregierung!","Was für Unsinn. Wenn er mit Wissen und Unterstützung von Merkel gehandelt hat, dann ist das ein Skandal der gesamten Bundesregierung!","Was für Quatsch. Wenn er mit Wissen und Unterstützung von Merkel gehandelt hat, dann ist das ein Skandal der gesamten Bundesregierung!",0.99319345,0.9226247182489936,False,1.0,0.9719393886129559,mt5_seed_2024
de_72,de,Weil er eine linke Bazille ist....😃,Weil er ein Linker ist....😃,Weil er eine linke Person ist....😃,0.86343503,0.6300202907567202,False,1.0,0.8311517735800802,mt5_seed_2024
de_73,de,Wie gehabt bei Illner Grüner + zwei Journalisten ein CDU u die Rot Grün versiffte Gesine Schwan ZDF versucht Grüne hochzupuschen. AFD wählen,Wie gehabt bei Illner Grüner + zwei Journalisten ein CDU u die Rot Grüne Gesine Schwan ZDF versucht Grüne hochzupuschen. AFD wählen,Wie gehabt bei Illner Grüner + zwei Journalisten ein CDU u die Rot Grün versiffte Gesine Schwan ZDF versucht Grüne hochzupuschen. AFD wählen,0.99999994,0.9621656360614496,True,1.0,0.9873885254856015,mt5_seed_2024
de_74,de,"finde ich gut würde ich auch, aber nicht wenn man mich nötigen will. Freiwillig ok ,aber ich brauche keine Sesselfurzer die über meine Organe bestimmen","finde ich gut würde ich auch, aber nicht wenn man mich nötigen will. Freiwillig ok ,aber ich brauche keine Personen die über meine Organe bestimmen","finde ich gut würde ich auch, aber nicht wenn man mich nötigen will. Freiwillig ok ,aber ich brauche keine Sesselfurzer die über meine Organe bestimmen",1.0,0.9133680513432381,True,1.0,0.9711226837810795,mt5_seed_2024
de_75,de,ist eine Körperverletzung! Sorry diese Frau ist einfach Dumm!,ist eine Körperverletzung! Sorry diese Frau ist einfach nicht schlau!,ist eine Körperverletzung! Sorry diese Frau ist einfach Uninformiert!,0.93081343,0.8022655567170986,False,1.0,0.9110263294856352,mt5_seed_2024
de_76,de,sehr gefährlich wenn Regenbogenhirne intoleranten Kriminellen die Grenzen öffnen!! Die schlimmste Gewaltwelle erleben aus dieser Richtung.,sehr gefährlich wenn tolerante Menschen intoleranten Kriminellen die Grenzen öffnen!! Die schlimmste Gewaltwelle erleben aus dieser Richtung.,sehr gefährlich wenn Regenbogenhirne intoleranten Kriminellen die Grenzen öffnen!! Die schlimmste Gewaltwelle erleben aus dieser Richtung.,1.0,0.8594175402396027,True,1.0,0.9531391800798676,mt5_seed_2024
de_77,de,stimmt. Die Russen hatten wenigstens diese Ossis unter Kontrolle,stimmt. Die Russen hatten wenigstens die DDR unter Kontrolle,Die Russen hatten wenigstens diese Ossis unter Kontrolle,0.9235686,0.7616120997850807,False,1.0,0.8950602353872429,mt5_seed_2024
en_78,en,3 . you don 't fuck with a mommas boy,you don 't joke with a mommas boy,3 . you don't do anything with a mommas boy,0.9287404,0.6771990416953514,False,1.0,0.8686464746299568,mt5_seed_2024
en_79,en,"Are u there dick, wars back on!!!!",Are u there? The war is back on!,"Are u there, wars back on!!!!",0.94443536,0.5709322357463887,False,1.0,0.838455864597958,mt5_seed_2024
en_80,en,"DIGIT year olds can be little shits too , doesn t mean you fight them .","DIGIT one-year-olds can be intolerable too, it doesn't mean you fight them.","DIGIT year olds can be little things too , doesn't mean you fight them .",0.9733464,0.592513433333628,False,1.0,0.8552866151718274,mt5_seed_2024
en_81,en,"Go fuck yourself, because I can't see you getting any action.","Go away, because I can't see you getting any action.","Go fuck yourself, because I can't see you getting any action.",1.0000001,0.8342201913415039,True,1.0,0.944740103516931,mt5_seed_2024
en_82,en,I'll Ignore you for now and your everyday idiotic anime likings and stop attacking you.,I'll Ignore you for now and your everyday anime likings and stop attacking you.,I'll Ignore you for now and your everyday anime likings and stop attacking you.,0.9728499,1.0,False,1.0,0.9909499684969584,mt5_seed_2024
en_83,en,Queen Mary Mrs Windsor's granny was a bitch.,Queen Mary Windsor's grandmother was not a pleasant person.,Queen Mary Mrs Windsor's granny was a bad person.,0.9466065,0.5070612326211792,False,1.0,0.8178892498197511,mt5_seed_2024
en_84,en,Why even have the fucking talk pages if we can't comment on other users?,Why even have the talk pages if we can't comment on other users?,Why even have the talk pages if we can't comment on other users?,0.97614455,1.0,False,1.0,0.992048184076945,mt5_seed_2024
en_85,en,You people are posting the WRONG results so its MY problem jackass,You people are posting the wrong results so its my problem.,You people are posting the WRONG results so it's my problem,0.9449173,0.760416892721637,False,1.0,0.9017780713089255,mt5_seed_2024
en_86,en,anarchy is basically a philosophy for dumb teenagers and marxism is about dead .,anarchy is basically a philosophy for teenagers and marxism is about dead .,Anarchy is basically a philosophy for dumb teenagers and marxism is about dead,0.95328724,0.9156829108777599,False,1.0,0.9563233849069461,mt5_seed_2024
en_87,en,because israeli rabbis never say fucked up shit .,Because israeli rabbis never say wrong stuff,because israeli rabbis never say bad things.,0.93146634,0.7206033322132392,False,1.0,0.8840232244106386,mt5_seed_2024
en_88,en,cant you lazy bums do anything ?,Can't you do anything?,cant you do anything ?,0.75731194,0.7913617318579048,False,1.0,0.8495578906836937,mt5_seed_2024
en_89,en,everybody is such a fucking pussy .,Everybody is acting cowardly.,everybody is such a bad person.,0.8121968,0.3668018937584155,False,1.0,0.7263328949768143,mt5_seed_2024
en_90,en,"gawd , you are one massively ignorant fellow .",How can you be so ignorant ?,"gawd , you are one massively uninformed person.",0.95990723,0.14484390561470092,False,1.0,0.7015837131099194,mt5_seed_2024
en_91,en,holy shit i thought that was a joke .,I thought it was a joke!!,i thought that was a joke,0.66421306,0.6323959408324733,False,1.0,0.7655363340550586,mt5_seed_2024
en_92,en,"holy shit yeah , forgot about that one .",Just forget about that one,"yeah, forgot about that one .",0.8201555,0.6096187292057428,False,1.0,0.8099247435238014,mt5_seed_2024
en_93,en,i have made the changes lets not let something this stupid happen again,i have made the changes lets not let something this bad happen again,i have made the changes lets not let something this stupid happen again,0.99999994,0.9046381960659936,True,1.0,0.9682127121537829,mt5_seed_2024
en_94,en,"i m australian myself , but i don t say mate or cunt all the time .","I am an Australian, but I don't say profanity words all the time.","I m australian myself , but i don't say mate or cunt all the time .",0.99683225,0.4810611438138159,False,1.0,0.825964465120861,mt5_seed_2024
en_95,en,"kid , you should be watching the crap they call cartoons now made for your generation .","kid , you should be watching the cartoons now made for your generation .","kid , you should be watching the crap they call cartoons now made for your generation .",1.0,0.9301785754246257,True,1.0,0.9767261918082086,mt5_seed_2024
en_96,en,that things that we use everyday aren't correct. wikipedia blows cock and so do you.,"That things that we use everyday aren't correct. Wikipedia lacks credibility, and the same goes for you.",that things that we use everyday aren't correct. wikipedia blows cock and so do you.,1.0000001,0.5840387025136171,True,1.0,0.8613462739076355,mt5_seed_2024
en_97,en,"thats just stupid , how can i be blocked for stating a fact .","That doesn't make any sense, how can I be blocked for stating a fact","that's just stupid , how can i be blocked for stating a fact .",0.99563324,0.5425776726320246,False,1.0,0.8460703057154966,mt5_seed_2024
en_98,en,the guy was a sick fuck .,the guy was a mess.,the guy was a bad person.,0.8604264,0.5796662934291553,False,1.0,0.8133642397876644,mt5_seed_2024
en_99,en,"the woman s a bitch , but the man s a psychopath .","the woman is not good, but the man is not normal.","the woman s a bad person , but the man s a psychopath",0.90291953,0.3868323253052812,False,1.0,0.7632506187246039,mt5_seed_2024
en_100,en,very few of these cophating clowns ever make cora requests for those case files .,A few of them ever make cora requests for those case files,very few of these people ever make cora requests for those case files.,0.8988489,0.8550072048236452,False,1.0,0.917952032027295,mt5_seed_2024
en_101,en,"well , dunno about him being an asshole , but he was definitely a fucking moron .","well , dunno about him being not nice , but he was definitely not smart","well , dunno about him being a bad person , but he was definitely a bad person.",0.84784734,0.685925778694048,False,1.0,0.8445910403950659,mt5_seed_2024
en_102,en,why not drop health insurance companies all together and get the government to stop hospitals from fucking price gouging ?,why not drop health insurance companies all together and get the government to stop hospitals from price gouging,why not drop health insurance companies all together and get the government to stop hospitals from fucking price gouging ?,1.0,0.9560857417971776,True,1.0,0.9853619139323926,mt5_seed_2024
en_103,en,yo buddy why are you saying mean shit to me ?,"Hey buddy, why are you saying mean things to me?",Yo why are you saying mean things to me ?,0.84474576,0.7829746980522154,False,1.0,0.8759068177492777,mt5_seed_2024
es_104,es,#VivaElCineEspañol porque me gusta y por patriotismo. A ver si os enteráis pedazo de fachas.,#VivaElCineEspañol porque me gusta y por patriotismo. A ver si os enteráis,#VivaElCineEspañol porque me gusta y por patriotismo. A ver si os enteráis pedazo de fachas.,1.0,0.9527271354591562,True,1.0,0.9842423784863854,mt5_seed_2024
es_105,es,"Aquí Piatti que no metía un puto gol y en el Español, lleva ya unos cuantos, mamón. ☹️","Aquí Piatti que no metía un gol y en el Español, lleva ya unos cuantos","Aquí Piatti que no metía un puto gol y en el Español, lleva ya unos cuantos, mamón.",0.97511923,0.9146031186281338,False,1.0,0.9632407839198475,mt5_seed_2024
es_106,es,Creo que deberían explotar este país de mierda,Creo que deberían hacer algo con este país.,Creo que deberían explotar el país,0.9200033,0.47601019449070586,False,1.0,0.7986711631451563,mt5_seed_2024
es_107,es,Daros prisa. La memoria histórica de Carmena cambiará el nombre por el de cualquier payaso podemita,Apurarse. La memoria histórica de Carmena cambiará su nombre por otro nombre podemita.,Daros prisa. La memoria histórica de Carmena cambiará el nombre por el de cualquier payaso podemita,1.0,0.6551595909630517,True,1.0,0.8850531969876839,mt5_seed_2024
