language,toxic_input,detox_output,source,split
ar,ياعم كس أمك هو إنت ما تعرفش اننا بعتنا زيارات و عاملين جسر جوى و فى مستشفى ميدانى اتعمل يلعن ميتين أمك إبن شرموطة,ياعم هو إنت ما تعرفش اننا بعتنا زيارات و عاملين جسر جوى و فى مستشفى ميدانى اتعمل,MultiParaDetox,ar
ar,تقتلوا القتيل وتمشوا بجنازته عليكم لعنة الله,تقتلوا القتيل وتمشوا بجنازته,MultiParaDetox,ar
ar,وماذا قدم في مشوار البطولة يا عبقرينوا سوي مباراة واحده كانت هزيمة وحيدة يا جحش ؟ ولكني ساحترمك,وماذا قدم في مشوار البطولة يا عبقرينوا سوي مباراة واحده كانت هزيمة وحيدة؟ ولكني ساحترمك,MultiParaDetox,ar
ar,هذا أطول مني ب ٤٦ سنتمتر وأنا أشوف اللي أقصر مني ب ١٠ سنتمتر قزم أجل هذا وش يشوفني🙄,هذا أطول مني ب ٤٦ سنتمتر وأنا أشوف اللي أقصر مني ب ١٠ سنتمتر قصير أجل هذا وش يشوفني🙄,MultiParaDetox,ar
ar,ليس هجومًا شخصيًا، أنت معتوه حساس.,ليس هجومًا شخصيًا، أنت شخص حساس.,MultiParaDetox,ar
ar,قزم وانتهى النقااش معك الى الأبد,انتهى النقااش معك الى الأبد,MultiParaDetox,ar
ar,خلصوا الناس مالقيت الا فلسطيزي تتناقش معه 🤔,خلصوا الناس مالقيت الا فلسطيني تتناقش معه 🤔,MultiParaDetox,ar
ar,قطر سحبت مليارين غصب عن خشم بلحه,قطر سحبت مليارين غصب عن السيسي,MultiParaDetox,ar
ar,جاء رجل الى حكيم ساله كيف اصبح غنيا؟ فكان رد الحكيم ان رماه بجزمة سكتشر وقال الله يلعن ابوك انا لو اعرف كان ماصرت,جاء رجل الى حكيم ساله كيف اصبح غنيا؟ فكان رد الحكيم ان رماه بجزمة سكتشر وقال انا لو اعرف كان ماصرت,MultiParaDetox,ar
ar,فصلوا الكهرباء عن باقي البلد و جيبوا لبيروت كهرباء هل فترة يا عرصات يا منايك يا شراميط يا عاهات,فصلوا الكهرباء عن باقي البلد و جيبوا لبيروت كهرباء هل فترة,MultiParaDetox,ar
ar,انا اقدر اقول انك لحجية,انا اقدر اقول انك بسيطة,MultiParaDetox,ar
ar,إذا جاء أي من الأطفال الذين لا يحترمون الديمقراطية، فسيكون ذلك هجرة غبية,إذا أتى أي من الأطفال الذين لا يحترمون الديمقراطية، فإنه سيكون استنزاف سيئ.,MultiParaDetox,ar
ar,إنا نواجه في الدنيا موجة من سائقين عدوانيين جاهلين جاهلين.,نواجه موجة من السائقين العدوانيين والمستعجلين .,MultiParaDetox,ar
ar,كان هاربر عظيم مقارنة مع هذا المهرج.,هاربر كانت رائعة بالمقارنة معه,MultiParaDetox,ar
ar,عد إلى هنا يا كسول ياشيوعي!,عد إلى هنا يا كسول بامن تؤيد الشيوعية!,MultiParaDetox,ar
ar,هو الاسماعيلى ده فريق متخلف يعنى ولا ايه يعنى ماهو عادى لو المصرى راح الماتش وعداكم كلكم ما تولعوا يعنى ماهو خايف ع…,هو الاسماعيلى ده فريق مبتدئ يعنى ولا ايه يعنى ماهو عادى لو المصرى راح الماتش وعداكم كلكم ما تولعوا يعنى ماهو خايف ع…,MultiParaDetox,ar
ar,اعوذ بالله من قناه العربيه والقائمون عليها يريدون ان يظهروا الناس كلهم كفار كماهو حالهم,اعوذ بالله من قناه العربيه والقائمون عليها يريدون ان يظهروا الناس كلهم كفار,MultiParaDetox,ar
ar,لا يهمني قواعدك اللعينة .,لا يهمني قواعدك.,MultiParaDetox,ar
ar,وهو قطعة قمامة عديمة القيمة ينبغي أن يزال من منصبه في أقرب وقت ممكن.,وينبغي أن يعزل من منصبه في أقرب وقت ممكن.,MultiParaDetox,ar
ar,تدخل تبغي تشوف كلام الناس وكيف بكو من الفرحه والمواقف تشوف فواتير وشحاذه ونصب الا لعنة الله عليكم,تدخل تبغي تشوف كلام الناس وكيف بكو من الفرحه والمواقف تشوف فواتير وشحاذه ونصب,MultiParaDetox,ar
ar,ببساطة، الأشخاص مثلك يعتبرون من الحيوانات .,ببساطة، الأشخاص مثلك يعتبرون من الساذجين .,MultiParaDetox,ar
ar,الناخبون الأغبياء حقا هنا كيف يمكن تفسير جاستن ترودو على أنه رئيس وزراء ؟,الناخبون غير المناسبين حقا هنا كيف يمكن تفسير القاضي ترودو على أنه رئيس الوزراء؟,MultiParaDetox,ar
ar,"اضحك مع خرافات الرافضة 😂🤣 قال الخميني: "" سَببُ مُلوحَة مِياه البحرِ هُو بكاء الأسماكِ على مقتلِ الحسين.! 📚|[بحر الأنوار(ص: ١٢٥)]","اضحك مع خرافات الشيعة😂🤣 قال الخميني: "" سَببُ مُلوحَة مِياه البحرِ هُو بكاء الأسماكِ على مقتلِ الحسين.! 📚|[بحر الأنوار(ص: ١٢٥)]",MultiParaDetox,ar
ar,اسمه إرهابي الكره المصريه يا شراميط,اسمه إرهابي الكره المصريه يا فشلة,MultiParaDetox,ar
ar,هذا السلام اللي تتكلمون عنه ؟ لعنة الله عليكم يا خونة,هذا السلام اللي تتكلمون عنه ؟ حسبي الله عليكم,MultiParaDetox,ar
ar,لست بحاجة إلى إيذاء عائلاتهم أكثر من ذلك من خلال نشر تعليقات حكمية جاهلة.,ليس عليك أن تؤذي عائلاتهم أكثر بالتعليق على قرارات حكمية,MultiParaDetox,ar
ar,سويت لاختي بطاقت تخرج وتعبت عليها وبالاخير قالت لحجيه م ابيها وراحت تسوي لنفسها اوكي حبي الله ياخدك😢😢💓💓,سويت لاختي بطاقت تخرج وتعبت عليها وبالاخير قالت م ابيها وراحت تسوي لنفسها اوكي حبي😢😢💓💓,MultiParaDetox,ar
ar,مش ملاحظة انك صايره دبه مره,مش ملاحظة انك صايره سمينه مره,MultiParaDetox,ar
ar,هذا واحد قليل بحقه الحذاء,هذا واحد قليل بحقه الشتيمة,MultiParaDetox,ar
ar,مدرب غبي وسط سيئ ودفاع شوارع,مدرب ساذج وسط سيئ ودفاع شوارع,MultiParaDetox,ar
ar,انها وعاء من الروث، وأنت تعرف ذلك .,هذا لا معنى له، كما تعلمون,MultiParaDetox,ar
ar,ليه انت ما عندك حمام؟ او بعدك بتعملها تحت الشجرة وبتمسح بالحجرة؟! لما قلت عنك غبي عنجد ما غل…,ليه انت ما عندك حمام؟ او بعدك بتعملها تحت الشجرة وبتمسح بالحجرة؟! لما قلت عنك ساذج عنجد ما غل…,MultiParaDetox,ar
ar,انا ليش احب الاتحاد قد كذا يلعن ابوك فريق,انا ليش احب الاتحاد قد كذا ما شاءالله على هيك فريق,MultiParaDetox,ar
ar,بس مش كل البنات شراميط زيها كدا,بس مش كل البنات زيها كدا,MultiParaDetox,ar
ar,ستيفن كوك لة بصيرة ورؤية ثاقبة في الشرق الأوسط علشانة لايطيق قردوغان 😂,ستيفن كوك لة بصيرة ورؤية ثاقبة في الشرق الأوسط علشانة لايطيق أردوغان 😂,MultiParaDetox,ar
ar,أنت تعلم جيداً أنني لم أفعل عمل جاك اللعين .,أنت تعلم جيداً أنني لم أفعل شيئاً.,MultiParaDetox,ar
ar,روح كس اختك لا ترجع مرة تانية,روح لا ترجع مرة تانية,MultiParaDetox,ar
ar,قبل أن يتحدث أي منكم مخانيث معارضي حقوق السلاح.,قبل أن يتحدث أي منكم معارضي حقوق السلاح.,MultiParaDetox,ar
ar,السيسى خطط البحر المتوسط بالكامل علشان يوقف قردوغان على حدوده,السيسى خطط البحر المتوسط بالكامل علشان يوقف أردوغان على حدوده,MultiParaDetox,ar
ar,بس ملزم بكل اتفاقيات قردوغان,بس ملزم بكل اتفاقيات أردوغان,MultiParaDetox,ar
ar,شوفي لا تخليني ادعسك الحين,شوفي لا تخليني أزعلك الحين,MultiParaDetox,ar
ar,لورين، عملية تفكيرك سخيفة.,لورين، عملية تفكيرك ضعيفة.,MultiParaDetox,ar
ar,ما ترجع لو كنت مارق من صوب البور مش كان احسن,كس اختك ما ترجع لو كنت مارق من صوب البور مش كان احسن,MultiParaDetox,ar
ar,نحن نلحق الضرر بجميع طبقات مياهنا الجوفية، يا حمقى.,نحن نلحق الضرر بجميع طبقات مياهنا الجوفية، يا رفاق.,MultiParaDetox,ar
ar,ان الثورة تولد من رحم الأحزان يا منايك,ان الثورة تولد من رحم الأحزان يا عالم,MultiParaDetox,ar
ar,استمتع بكونك جبانا على ما أظن,استمتع بكونك رجلا سيئا على ما أظن,MultiParaDetox,ar
ar,تدعمون الحوثي في الخفاء وتدينون في العلن لعنة الله عليكم أين ذهبت مضادت الصواريخ الخاصة بكم إن كنتم…,تدعمون الحوثي في الخفاء وتدينون في العلن أين ذهبت مضادت الصواريخ الخاصة بكم إن كنتم…,MultiParaDetox,ar
ar,إنه يعمل مع روسيا للقضاء على أمريكا والمهرجين مثلك جاهلين جدا ليلاحظوا ذلك,إنه يعمل مع روسيا للقضاء على أمريكا وأنت لم تلاحظ,MultiParaDetox,ar
ar,انون حدك على لين انكتمي لا اقتلك,انون حدك على لين اسكتي,MultiParaDetox,ar
ar,والواحد بعترض ليه وهو مبسوط من شراميط عيلته,والواحد بعترض ليه وهو مبسوط من فاشلين عيلته,MultiParaDetox,ar
ar,انا حرفيا بكيت لمن قالت لي رفيف سالفتها طيب دموعي راحت على الفاضي يلعن ابوك مايضحك انك تاخذين,انا حرفيا بكيت لمن قالت لي رفيف سالفتها طيب دموعي راحت على الفاضي، حرام عليك مايضحك انك تاخذين,MultiParaDetox,ar
ar,جزاك الله خير ي اخونجي بريده,جزاك الله خير ي شيخ بريده,MultiParaDetox,ar
ar,انت احول فريقك داج ..بلاش مجامله وتطبيل على الحكم,انت مش شايف فريقك داج ..بلاش مجامله وتطبيل على الحكم,MultiParaDetox,ar
ar,دوري هبايل ثالث هدافين الابطال التاريخي وش يتميز عنه لوكاكو,دوري مبتدئين ثالث هدافين الابطال التاريخي وش يتميز عنه لوكاكو,MultiParaDetox,ar
ar,لعنة الله عليكم، تعتبروننا محتلين، و ترذدوننا ان نحارب من اجل حريتكم؟ ازيدك من البيت شعرا يا غدار,تعتبروننا محتلين، و ترذدوننا ان نحارب من اجل حريتكم؟ ازيدك من البيت شعرا يا,MultiParaDetox,ar
ar,الفقراء هم أغبياء مقرفين لا يستحقون الرعاية الصحية أبداً، أليس كذلك؟,الفقراء لا يستحقون الحصول على الرعاية الصحية,MultiParaDetox,ar
ar,ياخوك نمزح بس انت لحجي,ياخوك نمزح بس انت بسيط,MultiParaDetox,ar
ar,ابتلشنه كل ساقط ولاقط قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك وصخه لاتعمم على الناس,ابتلشنه كل شخص قام يفتي ويتكلم عن المجتمع وعن الناس اذا بيئتك سيئة لاتعمم على الناس,MultiParaDetox,ar
ar,ولماذا بحق الجحيم أي شخص يريد أن يستمع إلى هذا الهذيان ؟,لا أحد يريد أن يستمع إليه,MultiParaDetox,ar
ar,عالا فكرا خوش كيدا عالا ماوقيع الوزاره ، ، فيه حاقا تهيماك صاخصيا ايا وزارا ؟ ال خارقيا يا حمار,عالا فكرا خوش كيدا عالا ماوقيع الوزاره ، ، فيه حاقا تهيماك صاخصيا ايا وزارا ؟ ال خارقيا,MultiParaDetox,ar
ar,أنا أمريكي قوقازي، وهؤلاء الأغبياء ذوي الرؤوس المدببة الذين يواجهون تحديات معرفية لا يمثلونني بأي حال من الأحوال.,أنا أمريكي قوقازي، وهؤلاء الأشخاص الذين يواجهون تحديات معرفية لا يمثلونني بأي حال من الأحوال.,MultiParaDetox,ar
ar,يلعن امك انت وشعرك يارب حضور,يرحم امك انت وشعرك يارب حضور,MultiParaDetox,ar
ar,ياربي دخلك ؟ كس اختك واخت هيك ثورة,ياربي دخلك ؟ لهيك ثورة,MultiParaDetox,ar
ar,في كثير من الأحيان يريدون فقط أن يثبتوا أفعالهم الغبية,في كثير من الأحيان يريدون فقط أن يصادقوا على أفعالهم.,MultiParaDetox,ar
ar,ربما تحتاج مؤخرتك المفتوحة الى أن تهدأ بعض الوقت,ربما عليك أن تهدأ بعض الوقت,MultiParaDetox,ar
ar,هذا ما يحدث عندما يرسل الحمقى صبيا ليقوم بعمل الرجال,هذا ما يحدث عندما ترسل فتى ليقوم بعمل رجل,MultiParaDetox,ar
ar,كلهم اولاد قحبه تكالبو على فلسطين والاسلام بشكل خاص,كلهم تكالبو على فلسطين والاسلام بشكل خاص,MultiParaDetox,ar
ar,ما شاء الله كل دول شراميط,ما شاء الله كل دول فاشلين,MultiParaDetox,ar
ar,فقط الناس الأغبياء سيعتقدون ذلك,الناس الغير حكيمين سيعتقدون ذلك,MultiParaDetox,ar
ar,أريدكم جميعاً لنفسي، أيتها العاهرة.,أريدكم جميعا لنفسي,MultiParaDetox,ar
ar,حان الوقت لهؤلاء المهرجين للتقاعد.,حان الوقت لهؤلاء المنفذين للتقاعد.,MultiParaDetox,ar
ar,رحت بالغصب بس انبسطت شميت هواء نظيف الله يلعن ابوك ياكورونا,رحت بالغصب بس انبسطت شميت هواء نظيف الله يبعدك ياكورونا,MultiParaDetox,ar
ar,يبدو أن قرار زوبيل لا يهم هذا الجاهل.,يبدو أن قرار زوبيل لا يهم هذا الشخص.,MultiParaDetox,ar
ar,لا تعتب عليه هيدا اسمه ابو صرماي,لا تعتب عليه هيدا اسمه ابو فلان,MultiParaDetox,ar
ar,مدرب غبي مو عارف يوظف اللاعبين,مدرب ساذج مو عارف يوظف اللاعبين,MultiParaDetox,ar
ar,عنجد هيدا شارون هيدا جماعة شارون لعنة الله عليك يا مجرم يا ابن الحرام لعنة الله يارب تخسر أولادك,عنجد هيدا شارون هيدا جماعة شارون يارب تخسر أولادك,MultiParaDetox,ar
ar,وهل الشريف يسمع لكلام شراميط من هي اليسا,وهل الشريف يسمع لكلام ساقطات من هي اليسا,MultiParaDetox,ar
ar,هي كانت سليطة جدا على المنصة!,كانت غير لائقة على منصة الشهود.,MultiParaDetox,ar
ar,أنت واحد مليء بالكراهية ياصديقي!,أنت صديق لا يحب الآخرين,MultiParaDetox,ar
ar,حوثيه و الاستايل بعد لحجي 🤢🤢,حوثيه والاستايل بعد بسيط 🤢🤢,MultiParaDetox,ar
ar,أحقر جريدة شفتها بهذا الوجود,أسوأ جريدة شفتها بهذا الوجود,MultiParaDetox,ar
ar,والله يا استاذ صلاح انك تستنقص من مكانتك لما ترد على أمثال هذا الواضح من حسابه انه تكفيري ومشبوه,والله يا استاذ صلاح انك تستنقص من مكانتك لما ترد على أمثال هذا الواضح من حسابه انه متشدد مثير للقلق,MultiParaDetox,ar
ar,اللي يسب القصيم كمنطقه عشان هالبزارين ابن زنوه,اللي يسب القصيم كمنطقه عشان هالبزارين مو محترم,MultiParaDetox,ar
ar,مش باقي خسارة، مش باقي حداد بقا، غضب الناس رح يفترسكم يا شراميط,مش باقي خسارة، مش باقي حداد بقا، غضب الناس رح يفترسكم,MultiParaDetox,ar
ar,جونز هو مهرج متبجح يعتقد انه يمكن شراء أي شيء يريد، بما في ذلك الشعبية.,جونز يعتقد أنه يستطيع شراء أي شيء يريده، بما في ذلك الشعبية.,MultiParaDetox,ar
ar,يحمار انت والحبتور كنتو مجتمعين في باريس قبل سنه في فندق الريتس ممكن تحكيلي كم دفعلك؟؟,انت والحبتور كنتو مجتمعين في باريس قبل سنه في فندق الريتس ممكن تحكيلي كم دفعلك؟؟,MultiParaDetox,ar
ar,كسم يوفينتوس ياخي فريق كله شراميط,ايه يوفينتوس ياخي فريق كله فاشلين,MultiParaDetox,ar
ar,كل صحباتي شراميط وما ينطاقون ابد مع ذلك احبهم,كل صحباتي ما ينطاقون ابد مع ذلك احبهم,MultiParaDetox,ar
ar,الله يلعن ابوك حكم اقسم بالله واضح الفاول جعلك تتمنى الموت ولا تشوفه,يا لك من حكم اقسم بالله واضح الفاول جعلك تتمنى الموت ولا تشوفه,MultiParaDetox,ar
ar,يرجع نسبة للنبي محمد صلئ الله عليه وسلم من وين من اي اتجاه بلاش كذب يا اولاد الكلب,يرجع نسبة للنبي محمد صلئ الله عليه وسلم من وين من اي اتجاه بلاش كذب يا ناس,MultiParaDetox,ar
ar,السبب الوحيد لهذا الغباء هو أنها على أرضها الفيدرالية,السبب الوحيد الذي يسمح بحدوث هذا هو أنها أرض فيدرالية,MultiParaDetox,ar
ar,أوقفوا التغطية واجعلهم يتعفنون .,من فضلكم أوقفوا التغطية,MultiParaDetox,ar
ar,عن جد عم تحكي يا وئام يا جحش صاير كمان خبير بالمتفجرات انت عن جد ضايع حقك حتا يلي متحالف معن ما عامليلك…,عن جد عم تحكي يا وئام صاير كمان خبير بالمتفجرات انت عن جد ضايع حقك حتا يلي متحالف معن ما عامليلك…,MultiParaDetox,ar
ar,إن أكثر الناس لا يكترثون بما يظن هؤلاء الأغبياء النرجسيون .,إن أكثر الناس لا يبالون بما يظن هؤلاء النرجسيون .,MultiParaDetox,ar
ar,هذا الرجل غبي جداً.,هذا الرجل غير مدروس جداً.,MultiParaDetox,ar
ar,مستحيه تقول انها دبه وتفطر بروست,مستحيه تقول انها مليانة وتفطر بروست,MultiParaDetox,ar
ar,أنا لله وإنا إليه راجعون ولا حولا ولا قوة الا بالله. زهرة شبابنا تقتل بدم بارد وبايدى اقزام كنا نحسبهم وطنيين!,أنا لله وإنا إليه راجعون ولا حولا ولا قوة الا بالله. زهرة شبابنا تقتل بدم بارد وبايدى ناس كنا نحسبهم وطنيين!,MultiParaDetox,ar
ar,كيفيك يا زنجي — انت عارف كم الساعه هسا؟,كيفيك يا اسمر — انت عارف كم الساعه هسا؟,MultiParaDetox,ar
ar,اللهم إنا نعوذ بك من الخبث و الخبائث ما بقى غير هالاشكال تملي علينا اوامرها لعنة الله عليكم,اللهم إنا نعوذ بك من الخبث و الخبائث ما بقى غير هالاشكال تملي علينا اوامرها حسبي الله عليكم,MultiParaDetox,ar
ar,تعبت من أكاذيبك الخسيسة,تعبت من أكاذيبك,MultiParaDetox,ar
ar,أنت غبيا بما فيه الكفاية لفهم الدعابة.,أنت لست ذكيًا بما فيه الكفاية لفهم الدعابة.,MultiParaDetox,ar
ar,لعنة الله عليكم دامك تنشرون الاخبار الكاذبه والرعب بين الناس,حسبي الله دامك تنشرون الاخبار الكاذبه والرعب بين الناس,MultiParaDetox,ar
ar,بعيدا عن التنمر والتشمت لاكن شفت البيتموجي حق افنان وكانت دبة !! شلون تجي تتكلم ع الرشيقة هذاي😅,بعيدا عن التنمر والتشمت لاكن شفت البيتموجي حق افنان وكانت سمينة!! شلون تجي تتكلم ع الرشيقة هذاي😅,MultiParaDetox,ar
ar,حقيقة انتي وامثالك قحاب لان مافيه احد يدافع عنها,حقيقة انتي وامثالك سلبيين لان مافيه احد يدافع عنها,MultiParaDetox,ar
ar,هو السلام بتاعكم خاص بالصهاينة فقط لعنة الله عليكم وعلى سلامكم,هو السلام بتاعكم خاص بالصهاينة فقط ، يا له من سلام,MultiParaDetox,ar
ar,أنا متأكد من أن بعضهم متحيز سياسيًا، وبعضها يغطي مؤخرته ويتظاهر بأنه لا يوجد شيء خاطئ.,أنا متأكد من أن بعضهم متحيز سياسيًا، ويتظاهر بأنه لا يوجد شيء خاطئ.,MultiParaDetox,ar
ar,ما استغربت لمن عرفت ان الي مسوي المقطع فلسطيزي لأن واضح فيه الحقد والحسد والدلاخة وبعده عن الدين وم…,ما استغربت لمن عرفت ان الي مسوي المقطع فلسطيني لأن واضح فيه الحقد والحسد والدلاخة وبعده عن الدين وم…,MultiParaDetox,ar
ar,الله يسعدك شوفي الواتس لا ادعسك,الله يسعدك شوفي الواتس,MultiParaDetox,ar
ar,إنهم يحاولون أن يجعلوك تتغوط في بنطالك كل مرة تسمع أسمهم,انهم يحاولون اخافتك في كل مرة تسمع اسمهم,MultiParaDetox,ar
ar,اصلا غبي اذا يبقى بعد هاي الكارثة .,اصلا ساذج اذا يبقى بعد هاي الكارثة .,MultiParaDetox,ar
ar,اقسم بالله الهلال ما عمره بيتعلم تطقطق عند المرمى يا قحاب,اقسم بالله الهلال ما عمره بيتعلم تطقطق عند المرمى,MultiParaDetox,ar
ar,هناك ثلاثة أنواع من الأكاذيب: الأكاذيب، الأكاذيب الملعونة، والإحصائيات.,هناك ثلاثة أنواع من الأكاذيب: الأكاذيب، الأكاذيب، والإحصائيات.,MultiParaDetox,ar
